GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-08-23 0310-57,Join,Marty0317,193753819,184.145.238.242,4, , ,18 of 29,39,0.9,$882007,
2022-08-23 0310-57,Join,Snowyape,156665558,71.190.199.62,5, , ,5 of 29,22,0.12,$313003,
2022-08-23 0310-57,Join,sleepyBizarre37,209622633,99.252.82.19,7, , ,8 of 29,14,0.39,$348074,
2022-08-23 0310-57,Join,Yeetspagiet,193310262,72.94.170.67,8, , ,16 of 29,54,0.44,$1988470,
2022-08-23 0310-57,Join,WeightyWilly,139333638,24.226.67.163,11, , ,13 of 29,191,1.37,$1176398,
2022-08-23 0310-57,Join,ImJustSky_,140006685,194.233.98.64,14, , ,22 of 29,65,0.52,$1458735,
2022-08-23 0310-57,Join,Thegamer6969420,190885194,173.59.2.105,15, , ,12 of 29,42,0.95,$2345744,
2022-08-23 0310-57,Join,HungBanh,132755957,142.188.208.120,16, , ,9 of 29,95,0.94,$6747456,
2022-08-23 0310-57,Join,tocoman15,181458893,209.35.33.43,17, , ,2 of 29,179,0.41,$10368096,
2022-08-23 0310-57,Join,BlueMozzarella16,213113692,24.90.40.88,18, , ,6 of 29,15,0.31,$561888,
2022-08-23 0310-57,Join,themarfmarf,124737916,45.22.31.149,20, , ,14 of 29,101,1.12,$21574683,
2022-08-23 0310-57,Join,Vaq_Nx,164473897,142.182.0.206,21, , ,25 of 29,155,0.61,$745129,
2022-08-23 0310-57,Join,Disloyalsmile17,193759086,24.48.11.39,23, , ,21 of 29,24,0.69,$1228611,
2022-08-23 0310-57,Join,P00PYY_,181760849,98.116.69.53,24, , ,27 of 29,102,0.81,$917644,
2022-08-23 0310-57,Join,PoopasaurX,138835144,100.12.180.173,25, , ,17 of 29,180,0.77,$505932,
2022-08-23 0310-57,Join,Impostor_sussy,181766092,67.250.147.30,26, , ,23 of 29,116,0.66,$670054,
2022-08-23 0310-57,Join,MLG69_,181850699,71.190.117.63,27, , ,15 of 29,106,0.99,$1789105,
2022-08-23 0311-09,Leave,AstroSayings,193535614,98.114.28.230,1, , ,24 of 29,93,0.61,$1308887,
2022-08-23 0311-28,Leave,themarfmarf,124737916,45.22.31.149,20, , ,15 of 30,101,1.12,$21574683,
2022-08-23 0311-28,Leave,BlueMozzarella16,213113692,24.90.40.88,18, , ,6 of 29,15,0.31,$561888,
2022-08-23 0311-29,Leave,sleepyBizarre37,209622633,99.252.82.19,7, , ,7 of 28,14,0.39,$348074,
2022-08-23 0311-29,Leave,Impostor_sussy,181766092,67.250.147.30,26, , ,23 of 28,116,0.66,$670054,
2022-08-23 0311-29,Leave,vanzy45,195743280,76.177.243.47,0, , ,4 of 26,12,0.25,$1144054,
2022-08-23 0311-30,Leave,Thegamer6969420,190885194,173.59.2.105,15, , ,10 of 24,42,0.95,$2345744,
2022-08-23 0310-57,Join,xCandyxxx,77973851,86.20.38.195,29, ,Host,1 of 22,420,1.19,$2147483647,
2022-08-23 0311-47,Leave,Vaq_Nx,164473897,142.182.0.206,21, , ,19 of 22,155,0.61,$745129,
2022-08-23 0311-13,Join,ThexBlurry,212742425,67.81.217.247,1, , ,14 of 21,50,0.51,$1690060,
2022-08-23 0311-18,Join,RoocistRealist99,181394017,99.224.78.150,9, , ,6 of 21,60,1.0,$25607877,
2022-08-23 0312-25,Leave,WeightyWilly,139333638,24.226.67.163,11, , ,11 of 23,191,1.37,$1176398,
2022-08-23 0312-54,Join,Undrgood,206273116,31.173.240.183,15, , ,12 of 24,42,0.95,$2345744,
2022-08-23 0312-29,Join,Kadzoker,162275914,2.63.56.68,11, , ,5 of 24,97,0.34,$491794,
2022-08-23 0312-25,Join,O_Potsepaparos01,163648119,79.107.40.160,7, , ,4 of 24,376,2.05,$976157,
2022-08-23 0312-24,Join,Thegamer6969420,190885194,173.59.2.105,0, , ,11 of 24,42,0.95,$2345744,
2022-08-23 0313-21,Join,Banan_San,127540334,77.89.85.109,10, , ,11 of 26,148,1.75,$44868566,
2022-08-23 0314-06,Leave,Banan_San,127540334,77.89.85.109,10, , ,11 of 26,148,1.75,$44868566,
2022-08-23 0314-17,Leave,ImJustSky_,140006685,194.233.98.64,14, , ,22 of 26,65,0.52,$1790545,
2022-08-23 0314-42,Leave,O_Potsepaparos01,163648119,79.107.40.160,7, , ,4 of 25,376,2.05,$976157,
2022-08-23 0314-42,Leave,Yeetspagiet,193310262,72.94.170.67,8, , ,16 of 25,54,0.44,$1988469,
2022-08-23 0314-42,Leave,RoocistRealist99,181394017,99.224.78.150,9, , ,9 of 25,60,1.0,$25596957,
2022-08-23 0314-42,Leave,Banan_San,127540334,77.89.85.109,10, , ,11 of 25,148,1.75,$44868566,
2022-08-23 0314-42,Leave,Kadzoker,162275914,2.63.56.68,11, , ,5 of 25,97,0.34,$491794,
2022-08-23 0314-42,Leave,Undrgood,206273116,31.173.240.183,15, , ,14 of 25,78,1.03,$1170857,
2022-08-23 0314-42,Leave,HungBanh,132755957,142.188.208.120,16, , ,8 of 25,95,0.94,$6747456,
2022-08-23 0314-42,Leave,tocoman15,181458893,209.35.33.43,17, , ,2 of 25,179,0.41,$10368125,
2022-08-23 0314-42,Leave,Disloyalsmile17,193759086,24.48.11.39,23, , ,21 of 25,24,0.69,$1228611,
2022-08-23 0314-42,Leave,P00PYY_,181760849,98.116.69.53,24, , ,24 of 25,102,0.81,$917644,
2022-08-23 0314-42,Leave,PoopasaurX,138835144,100.12.180.173,25, , ,17 of 25,180,0.77,$535932,
2022-08-23 0314-42,Leave,MLG69_,181850699,71.190.117.63,27, , ,15 of 25,106,0.99,$1653186,
2022-08-23 0314-42,Leave,xCandyxxx,77973851,86.20.38.195,29, ,Host,1 of 25,420,1.19,$2147483647,
2022-08-23 0315-41,Leave,CRANGYXZ,202118231,186.86.52.255,1,Friend,Host,5 of 6,957,3.58,$40643447,
2022-08-23 0315-41,Leave,UnclePK,92642189,196.221.156.3,2, , ,4 of 6,444,8.62,$445988747,
2022-08-23 0315-41,Leave,samueldennis,202425151,186.170.102.190,3, , ,3 of 6,1000,0.89,$693180198,
2022-08-23 0315-41,Leave,AnCarolArt,117506504,191.5.68.112,4, , ,2 of 6,325,0.51,$18131077,
2022-08-23 0315-41,Leave,xCandyxxx,77973851,86.20.38.195,5, , ,1 of 6,420,1.19,$2147483647,
2022-08-23 0315-55,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-08-23 0315-55,Join,CRANGYXZ,202118231,186.86.52.255,1,Friend,Host,5 of 6,957,3.58,$40643447,
2022-08-23 0315-55,Join,UnclePK,92642189,196.221.156.3,2, , ,4 of 6,444,8.62,$445988747,
2022-08-23 0315-55,Join,samueldennis,202425151,186.170.102.190,3, , ,3 of 6,1000,0.89,$694680198,
2022-08-23 0315-55,Join,AnCarolArt,117506504,191.5.68.112,4, , ,2 of 6,325,0.51,$18131077,
2022-08-23 0315-56,Join,El_Bot_Gamer,209525292,181.39.107.236,0, , ,6 of 6,72,0.99,$592663,IP Spoof 
2022-08-23 0315-55,Join,xCandyxxx,77973851,86.20.38.195,5, , ,1 of 6,420,1.19,$2147483647,
2022-08-23 0320-43,Join,Valeroski,22195825,181.51.76.135,6, , ,6 of 7,74,1.36,$329881,
2022-08-23 0321-25,Leave,Valeroski,22195825,181.51.76.135,6, , ,6 of 7,74,1.36,$329881,
2022-08-23 0323-16,Leave,Valeroski,22195825,181.51.76.135,6, , ,6 of 7,74,1.36,$329881,
2022-08-23 0323-40,Join,Salvdor249,169483332,170.247.96.60,6, , ,7 of 8,48,0.37,$57018,
2022-08-23 0323-36,Join,EduziinJR,68409196,179.66.67.17,7, , ,4 of 8,556,0.43,$15002881,
2022-08-23 0326-48,Leave,AnCarolArt,117506504,191.5.68.112,4, , ,2 of 8,325,0.51,$18147077,
2022-08-23 0328-59,Leave,EduziinJR,68409196,179.66.67.17,7, , ,3 of 9,556,0.43,$15002381,
2022-08-23 0328-21,Join,Trevdog4,185352931,104.3.7.218,4, , ,4 of 8,14,0.23,$64755,
2022-08-23 0328-40,Join,pichion999,171082815,170.247.96.246,8, , ,8 of 9,26,0.77,$30331,
2022-08-23 0329-33,Join,Crisvi_1604,171906898,186.42.24.133,7, , ,4 of 9,248,0.82,$7183366,
2022-08-23 0331-26,Leave,Crisvi_1604,171906898,186.42.24.133,7, , ,4 of 9,248,0.82,$7183366,
2022-08-23 0331-58,Leave,pichion999,171082815,170.247.96.246,8, , ,7 of 8,26,0.77,$30331,
2022-08-23 0333-18,Join,Rexlan7,162150881,160.238.171.233,7, , ,7 of 8,62,1.03,$527260,
2022-08-23 0334-31,Leave,El_Bot_Gamer,209525292,181.39.107.236,0, , ,9 of 9,72,0.99,$565235,IP Spoof 
2022-08-23 0335-14,Leave,CRANGYXZ,202118231,186.86.52.255,1,Friend,Host,6 of 8,957,3.58,$40637792,
2022-08-23 0335-14,Leave,UnclePK,92642189,196.221.156.3,2, , ,4 of 8,444,8.62,$445988747,
2022-08-23 0335-14,Leave,samueldennis,202425151,186.170.102.190,3, , ,2 of 8,1303,0.89,$717701938,
2022-08-23 0335-14,Leave,Trevdog4,185352931,104.3.7.218,4, , ,5 of 8,14,0.23,$64755,
2022-08-23 0335-14,Leave,xCandyxxx,77973851,86.20.38.195,5, , ,1 of 8,420,1.19,$2147483647,
2022-08-23 0335-14,Leave,Salvdor249,169483332,170.247.96.60,6, , ,7 of 8,48,0.37,$43287,
2022-08-23 0335-14,Leave,Rexlan7,162150881,160.238.171.233,7, , ,8 of 8,62,1.03,$527260,
2022-08-23 0335-14,Join,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$2147483647,
2022-08-23 0405-22,Join,yadome,121521606,109.88.188.133,1, , ,2 of 18,125,0.93,$19439867,
2022-08-23 0405-22,Join,Zerpod__,137324156,109.223.43.123,2, , ,6 of 18,636,0.8,$91671244,
2022-08-23 0405-22,Join,VXncee__,206192903,109.117.246.82,4, , ,18 of 18,201,0.66,$1699534542,
2022-08-23 0405-22,Join,Maghetto00,214224293,151.26.53.34,5, , ,8 of 18,455,0.8,$133982675,
2022-08-23 0405-22,Join,b3amerb0y,157932184,94.180.43.49,6, , ,10 of 18,121,0.84,$1234023605,
2022-08-23 0405-22,Join,tttttLLf,166957526,95.54.230.117,8, , ,16 of 18,159,1.09,$505176401,
2022-08-23 0405-22,Join,The_Slav_Man,95639817,146.241.181.183,9, , ,7 of 18,157,0.47,$1556404,
2022-08-23 0405-22,Join,jeger98787,124229362,92.220.237.237,10, , ,14 of 18,600,1.47,$25301617,
2022-08-23 0405-22,Join,T2-Akzz,120075347,81.153.108.134,11, , ,11 of 18,175,3.28,$8799184,
2022-08-23 0405-22,Join,macholtom90,22727863,46.205.144.130,12, , ,15 of 18,62,0.19,$12993,
2022-08-23 0405-22,Join,7VeRToX8,80703660,109.196.33.213,13, , ,3 of 18,260,1.58,$808573,
2022-08-23 0405-22,Join,HarshilsPiff,190473721,82.18.137.169,14, ,Host,5 of 18,305,1.0,$8575017,
2022-08-23 0405-22,Join,~h~~q~Yamato,94389658,185.222.240.179,15, , ,9 of 18,1000,15.41,$42369247,IP Spoof 
2022-08-23 0405-22,Join,adriiii_76,174301052,66.81.185.252,19, , ,12 of 18,195,0.82,$2169303,
2022-08-23 0405-22,Join,FaZe_Fullard,194828504,194.207.168.201,20, , ,17 of 18,94,0.45,$626739,
2022-08-23 0405-33,Leave,tttttLLf,166957526,95.54.230.117,8, , ,16 of 18,159,1.09,$505176401,
2022-08-23 0405-33,Leave,macholtom90,22727863,46.205.144.130,12, , ,15 of 18,62,0.19,$12993,
2022-08-23 0405-33,Leave,7VeRToX8,80703660,109.196.33.213,13, , ,3 of 18,260,1.58,$808573,
2022-08-23 0405-33,Leave,adriiii_76,174301052,66.81.185.252,19, , ,12 of 18,195,0.82,$2169303,
2022-08-23 0406-26,Leave,yadome,121521606,109.88.188.133,1, , ,2 of 18,125,0.93,$19439867,
2022-08-23 0406-26,Leave,Zerpod__,137324156,109.223.43.123,2, , ,6 of 18,636,0.8,$91680744,
2022-08-23 0406-50,Join,Orkela,114118733,109.195.242.50,1, , ,3 of 17,203,0.48,$2121692,
2022-08-23 0406-56,Join,Evangelion2400G,138793919,195.123.100.53,2, , ,5 of 17,278,1.11,$334204,
2022-08-23 0407-58,Leave,The_Slav_Man,95639817,146.241.181.183,9, , ,7 of 19,158,0.47,$1590904,
2022-08-23 0408-31,Leave,tttttLLf,166957526,95.54.230.117,8, , ,16 of 19,159,1.09,$505184851,
2022-08-23 0408-39,Leave,macholtom90,22727863,46.205.144.130,12, , ,14 of 18,62,0.19,$22493,
2022-08-23 0407-54,Join,simor99,88462721,2.100.181.212,7, , ,2 of 17,356,0.91,$23496697,
2022-08-23 0408-46,Leave,simor99,88462721,2.100.181.212,7, , ,2 of 17,356,0.91,$23496697,
2022-08-23 0407-49,Join,QiyanaxMax,143748617,94.109.162.4,3, , ,14 of 17,547,2.29,$114714787,
2022-08-23 0408-48,Leave,QiyanaxMax,143748617,94.109.162.4,3, , ,14 of 17,547,2.29,$114714787,
2022-08-23 0408-17,Join,ryu67z,214861483,92.148.145.70,9, , ,15 of 17,667,3.51,$255235276,
2022-08-23 0409-17,Leave,ryu67z,214861483,92.148.145.70,9, , ,15 of 17,667,3.51,$255235276,
2022-08-23 0409-35,Leave,jeger98787,124229362,92.220.237.237,10, , ,13 of 16,600,1.47,$25301617,
2022-08-23 0409-38,Join,xiaoK9,92548632,83.169.198.121,8, , ,13 of 16,750,2.01,$376987233,
2022-08-23 0410-46,Leave,xiaoK9,92548632,83.169.198.121,8, , ,14 of 17,750,2.01,$376987233,
2022-08-23 0411-04,Leave,7VeRToX8,80703660,109.196.33.213,13, , ,3 of 16,260,1.58,$808073,
2022-08-23 0411-08,Leave,Maghetto00,214224293,151.26.53.34,5, , ,7 of 15,455,0.8,$133962475,
2022-08-23 0410-34,Join,pierre2922,184137232,83.135.243.130,9, , ,4 of 14,145,0.56,$359518,
2022-08-23 0411-52,Join,MR_JMYN113,105847970,82.11.39.71,5, , ,7 of 15,62,0.66,$1194780,
2022-08-23 0412-51,Leave,pierre2922,184137232,83.135.243.130,9, , ,4 of 15,145,0.56,$359518,
2022-08-23 0413-22,Leave,FaZe_Fullard,194828504,194.207.168.201,20, , ,15 of 16,94,0.45,$608334,
2022-08-23 0413-01,Join,clickxzyt78,212110293,46.65.189.215,8, , ,3 of 18,441,10.76,$79814253,
2022-08-23 0413-16,Join,GoodGuyBambi,40747252,147.12.136.11,9, , ,14 of 18,585,0.55,$10768735,
2022-08-23 0413-23,Join,Opacy_99,118252012,188.16.107.242,12, , ,16 of 18,38,0.53,$107273,
2022-08-23 0413-25,Join,NoVoX-FR,99667123,77.193.0.181,13, , ,4 of 18,721,0.55,$520198405,
2022-08-23 0413-24,Join,Buiiilder,133745166,88.121.30.30,10, , ,13 of 18,242,1.07,$13079551,
2022-08-23 0414-43,Leave,b3amerb0y,157932184,94.180.43.49,6, , ,10 of 18,121,0.84,$1234022160,
2022-08-23 0415-00,Leave,VXncee__,206192903,109.117.246.82,4, , ,18 of 18,201,0.66,$1698727112,
2022-08-23 0415-38,Leave,GoodGuyBambi,40747252,147.12.136.11,9, , ,14 of 17,585,0.55,$10768735,
2022-08-23 0414-51,Join,TheChele23,25170654,31.4.135.135,6, , ,10 of 16,90,0.64,$227042,
2022-08-23 0415-45,Leave,TheChele23,25170654,31.4.135.135,6, , ,10 of 16,90,0.64,$227042,
2022-08-23 0416-16,Leave,QiyanaxMax,143748617,94.109.162.4,3, , ,16 of 16,547,2.29,$114714787,
2022-08-23 0416-03,Join,HuKOfficial,165214788,178.129.4.140,4, , ,4 of 17,831,0.99,$1686233,
2022-08-23 0416-39,Join,VazelinechiK,137472597,213.87.135.44,3, , ,2 of 18,242,3.7,$2147482649,
2022-08-23 0417-21,Leave,HarshilsPiff,190473721,82.18.137.169,14, , ,9 of 18,305,1.0,$8282212,
2022-08-23 0417-47,Leave,~h~~q~Yamato,94389658,185.222.240.179,15, , ,11 of 16,1000,15.41,$42369247,IP Spoof Karen 
2022-08-23 0417-51,Leave,adriiii_76,174301052,66.81.185.252,19, , ,12 of 15,195,0.82,$2249703,
2022-08-23 0417-11,Join,pierre2922,184137232,83.135.243.130,9, , ,8 of 14,145,0.56,$359518,
2022-08-23 0418-51,Leave,Evangelion2400G,138793919,195.123.100.53,2, , ,9 of 14,278,1.11,$304950,
2022-08-23 0418-51,Leave,VazelinechiK,137472597,213.87.135.44,3, , ,2 of 14,242,3.7,$345673,
2022-08-23 0418-51,Leave,HuKOfficial,165214788,178.129.4.140,4, , ,4 of 14,831,0.99,$1686233,
2022-08-23 0418-51,Leave,MR_JMYN113,105847970,82.11.39.71,5, , ,10 of 14,62,0.66,$1194780,
2022-08-23 0418-51,Leave,simor99,88462721,2.100.181.212,7, , ,3 of 14,356,0.91,$23598697,
2022-08-23 0418-51,Leave,clickxzyt78,212110293,46.65.189.215,8, , ,5 of 14,441,10.76,$82110203,
2022-08-23 0418-51,Leave,pierre2922,184137232,83.135.243.130,9, , ,8 of 14,145,0.56,$359018,
2022-08-23 0418-51,Leave,Buiiilder,133745166,88.121.30.30,10, , ,12 of 14,242,1.07,$13228051,
2022-08-23 0418-51,Leave,T2-Akzz,120075347,81.153.108.134,11, , ,11 of 14,175,3.28,$8799184,
2022-08-23 0418-51,Leave,Opacy_99,118252012,188.16.107.242,12, , ,14 of 14,38,0.53,$107273,
2022-08-23 0418-51,Leave,NoVoX-FR,99667123,77.193.0.181,13, , ,6 of 14,722,0.55,$520697905,
2022-08-23 0420-47,Leave,xCandyxxx,77973851,86.20.38.195,1, , ,1 of 2,419,1.19,$2147483647,
2022-08-23 0421-03,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,419,1.19,$0,
2022-08-23 0421-03,Join,CRANGYXZ,202118231,186.86.52.255,0,Friend,Host,2 of 2,957,3.58,$40637792,
2022-08-23 0421-03,Join,xCandyxxx,77973851,86.20.38.195,1, , ,1 of 2,419,1.19,$2147483647,
2022-08-23 0421-56,Leave,xCandyxxx,77973851,86.20.38.195,1, , ,1 of 2,419,1.19,$2147483647,
2022-08-23 0422-19,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,419,1.19,$0,
2022-08-23 0422-19,Join,KUELTHALAS963,208610476,179.6.27.42,0, , ,11 of 23,139,0.3,$1633426,
2022-08-23 0422-19,Join,pizza_pizza_112,159418521,94.248.220.227,2, ,Host,18 of 23,40,0.28,$3198710,
2022-08-23 0422-19,Join,bludnej_holandan,212309812,89.24.49.159,3, , ,6 of 23,195,0.22,$2975597,
2022-08-23 0422-19,Join,hariato,104455494,86.83.217.115,4, , ,2 of 23,159,1.18,$264144,
2022-08-23 0422-19,Join,ChaseMePleez,94647127,92.4.184.143,5, , ,8 of 23,128,2.08,$919273670,
2022-08-23 0422-19,Join,straightlegendar,172592459,5.137.111.80,8, , ,15 of 23,716,0.93,$6785032,
2022-08-23 0422-19,Join,Krokodyl135898,185374285,37.248.159.255,9, , ,12 of 23,91,0.17,$822895,
2022-08-23 0422-19,Join,fIiegenpilz,160258578,95.91.207.135,10, , ,19 of 23,144,0.53,$4704050,
2022-08-23 0422-19,Join,Master_Slayer_,209254039,168.181.211.11,14, , ,22 of 23,100,0.18,$1076913,
2022-08-23 0422-19,Join,franktate14,203245426,81.104.209.56,17, , ,7 of 23,1736,1.1,$35706926,
2022-08-23 0422-19,Join,mirvilark,100959023,95.63.130.136,18, , ,3 of 23,88,0.92,$473413462,
2022-08-23 0422-19,Join,Johnatan119,199796391,191.111.47.227,21, , ,21 of 23,129,0.22,$1372654,
2022-08-23 0422-19,Join,ANALove345,156714942,176.215.228.195,22, , ,5 of 23,132,1.09,$407957,
2022-08-23 0422-19,Join,SuperNaqvi,26163677,103.188.92.5,25, , ,17 of 23,212,4.74,$567027993,
2022-08-23 0422-19,Join,ahmedx28,6334928,197.58.2.36,26, , ,20 of 23,78,0.33,$232734,
2022-08-23 0422-19,Join,_ScarletWitch_,130007127,87.179.161.175,27, , ,16 of 23,472,3.37,$2143527802,
2022-08-23 0422-30,Leave,mirvilark,100959023,95.63.130.136,18, , ,3 of 23,88,0.92,$473413462,
2022-08-23 0422-30,Leave,ANALove345,156714942,176.215.228.195,22, , ,5 of 23,132,1.09,$407957,
2022-08-23 0422-19,Join,Esuomcitanulr_,132761078,8.34.69.59,13, , ,9 of 23,416,2.5,$2189947,
2022-08-23 0422-19,Join,aviram2022,208829937,109.65.158.136,11, , ,13 of 23,200,0.76,$30470365,
2022-08-23 0422-19,Join,xCandyxxx,77973851,86.20.38.195,19, , ,1 of 23,419,1.19,$2147483647,
2022-08-23 0422-19,Join,el.jokerL,132983655,5.43.208.51,7, , ,4 of 23,29,0.12,$356288,
2022-08-23 0422-32,Join,grizzlybobbies12,188626823,143.159.102.130,1, , ,22 of 23,269,0.97,$5165379,
2022-08-23 0423-15,Leave,grizzlybobbies12,188626823,143.159.102.130,1, , ,22 of 23,269,0.97,$5165379,
2022-08-23 0423-17,Leave,el.jokerL,132983655,5.43.208.51,7, , ,4 of 23,29,0.12,$356288,
2022-08-23 0423-47,Leave,SuperNaqvi,26163677,103.188.92.5,25, , ,14 of 21,212,4.74,$567077993,
2022-08-23 0424-36,Leave,grizzlybobbies12,188626823,143.159.102.130,1, , ,19 of 20,269,0.97,$5165379,
2022-08-23 0424-42,Join,sid19577,134789970,77.222.98.88,1, , ,8 of 20,269,0.97,$5165379,
2022-08-23 0427-15,Leave,franktate14,203245426,81.104.209.56,17, , ,7 of 21,1736,1.1,$35706926,
2022-08-23 0427-31,Leave,KUELTHALAS963,208610476,179.6.27.42,0, , ,10 of 20,139,0.3,$1633426,
2022-08-23 0427-41,Join,KyleOnCrack,191249265,86.11.31.31,7, , ,5 of 22,74,0.66,$1877381,
2022-08-23 0427-41,Join,PATO_MALOKA,143513804,45.234.194.113,0, , ,16 of 22,24,0.6,$116947,
2022-08-23 0428-14,Join,chikibamba2010,153089662,62.113.87.181,12, , ,11 of 25,169,0.51,$550383,
2022-08-23 0429-15,Leave,chikibamba2010,153089662,62.113.87.181,12, , ,11 of 25,169,0.51,$550383,
2022-08-23 0429-28,Join,goooroooo,165478209,190.5.42.30,25, , ,4 of 28,212,4.74,$567077993,
2022-08-23 0429-12,Join,faqU2022,205110379,73.97.0.207,17, , ,12 of 29,58,0.4,$432461,
2022-08-23 0429-12,Join,Malruixa,41707695,75.81.184.110,20, , ,11 of 29,648,0.96,$74527927,
2022-08-23 0429-25,Join,Wolfb-52,170939082,195.123.220.48,24, , ,5 of 29,439,0.71,$27489010,
2022-08-23 0430-14,Leave,aviram2022,208829937,109.65.158.136,11, , ,19 of 29,200,0.76,$30469865,
2022-08-23 0429-07,Join,cauipuri,203393307,201.17.159.249,16, , ,7 of 28,99,0.48,$220735,
2022-08-23 0429-19,Join,slivertown,160919199,183.216.121.133,23, , ,27 of 28,137,0.79,$9685765,
2022-08-23 0430-39,Leave,goooroooo,165478209,190.5.42.30,25, , ,4 of 27,212,4.74,$567077993,
2022-08-23 0430-56,Leave,sid19577,134789970,77.222.98.88,1, , ,14 of 26,14,1.16,$894798909,
2022-08-23 0431-27,Leave,straightlegendar,172592459,5.137.111.80,8, , ,16 of 25,716,0.93,$6783932,
2022-08-23 0431-52,Join,The_Most_Dirty,120304889,92.39.213.195,1, , ,3 of 26,179,0.89,$3240030,
2022-08-23 0432-09,Join,TikTok_L7NEG,105467324,156.218.94.239,8, , ,5 of 26,208,1.49,$156091296,
2022-08-23 0433-04,Leave,The_Most_Dirty,120304889,92.39.213.195,1, , ,3 of 26,179,0.89,$3240030,
2022-08-23 0433-04,Leave,pizza_pizza_112,159418521,94.248.220.227,2, ,Host,20 of 26,40,0.28,$3198710,
2022-08-23 0433-04,Leave,bludnej_holandan,212309812,89.24.49.159,3, , ,11 of 26,195,0.22,$2871027,
2022-08-23 0433-04,Leave,hariato,104455494,86.83.217.115,4, , ,2 of 26,159,1.18,$263144,
2022-08-23 0433-04,Leave,ChaseMePleez,94647127,92.4.184.143,5, , ,15 of 26,128,2.08,$919563734,
2022-08-23 0433-04,Leave,KyleOnCrack,191249265,86.11.31.31,7, , ,9 of 26,74,0.66,$1877381,
2022-08-23 0433-04,Leave,TikTok_L7NEG,105467324,156.218.94.239,8, , ,5 of 26,208,1.49,$156091296,
2022-08-23 0433-04,Leave,Krokodyl135898,185374285,37.248.159.255,9, , ,17 of 26,91,0.17,$813583,
2022-08-23 0433-04,Leave,fIiegenpilz,160258578,95.91.207.135,10, , ,21 of 26,144,0.53,$4704050,
2022-08-23 0433-04,Leave,chikibamba2010,153089662,62.113.87.181,12, , ,14 of 26,169,0.51,$549883,
2022-08-23 0433-04,Leave,Esuomcitanulr_,132761078,8.34.69.59,13, , ,16 of 26,416,2.5,$2189947,
2022-08-23 0433-04,Leave,Master_Slayer_,209254039,168.181.211.11,14, , ,25 of 26,100,0.18,$1345307,
2022-08-23 0433-04,Leave,cauipuri,203393307,201.17.159.249,16, , ,8 of 26,99,0.48,$220735,
2022-08-23 0433-04,Leave,faqU2022,205110379,73.97.0.207,17, , ,13 of 26,58,0.4,$432461,
2022-08-23 0433-04,Leave,mirvilark,100959023,95.63.130.136,18, , ,4 of 26,88,0.92,$473413462,
2022-08-23 0433-04,Leave,xCandyxxx,77973851,86.20.38.195,19, , ,1 of 26,419,1.19,$2147483647,
2022-08-23 0433-04,Leave,Malruixa,41707695,75.81.184.110,20, , ,12 of 26,648,0.96,$74527927,
2022-08-23 0433-04,Leave,Johnatan119,199796391,191.111.47.227,21, , ,23 of 26,129,0.22,$584134,
2022-08-23 0433-04,Leave,ANALove345,156714942,176.215.228.195,22, , ,7 of 26,132,1.09,$419457,
2022-08-23 0433-04,Leave,slivertown,160919199,183.216.121.133,23, , ,26 of 26,137,0.79,$9685765,
2022-08-23 0433-04,Leave,Wolfb-52,170939082,195.123.220.48,24, , ,6 of 26,439,0.71,$27489010,
2022-08-23 0433-04,Leave,ahmedx28,6334928,197.58.2.36,26, , ,22 of 26,78,0.33,$232734,
2022-08-23 0433-04,Leave,_ScarletWitch_,130007127,87.179.161.175,27, , ,18 of 26,472,3.37,$2143527802,
2022-08-23 0434-05,Leave,xCandyxxx,77973851,86.20.38.195,0, , ,1 of 2,419,1.19,$0,
2022-08-23 0434-05,Join,PATO_MALOKA,143513804,45.234.194.113,0, , ,19 of 25,24,0.6,$116947,
2022-08-23 0434-05,Join,pizza_pizza_112,159418521,94.248.220.227,2, ,Host,20 of 25,40,0.28,$3198710,
2022-08-23 0434-05,Join,bludnej_holandan,212309812,89.24.49.159,3, , ,12 of 25,195,0.22,$2871027,
2022-08-23 0434-05,Join,hariato,104455494,86.83.217.115,4, , ,2 of 25,159,1.18,$263144,
2022-08-23 0434-05,Join,ChaseMePleez,94647127,92.4.184.143,5, , ,16 of 25,128,2.08,$919563734,
2022-08-23 0434-05,Join,KyleOnCrack,191249265,86.11.31.31,7, , ,10 of 25,74,0.66,$1877381,
2022-08-23 0434-05,Join,TikTok_L7NEG,105467324,156.218.94.239,8, , ,5 of 25,208,1.49,$156091296,
2022-08-23 0434-05,Join,fIiegenpilz,160258578,95.91.207.135,10, , ,21 of 25,144,0.53,$4704050,
2022-08-23 0434-05,Join,Esuomcitanulr_,132761078,8.34.69.59,13, , ,17 of 25,416,2.5,$2189947,
2022-08-23 0434-05,Join,Master_Slayer_,209254039,168.181.211.11,14, , ,24 of 25,100,0.18,$1355307,
2022-08-23 0434-05,Join,cauipuri,203393307,201.17.159.249,16, , ,9 of 25,99,0.48,$220235,
