GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-08-17 2227-14,Join,SimonEyelid,64929572,88.145.85.166,20, , ,18 of 28,149,0.73,$4197,
2022-08-17 2227-14,Join,TheDestroyer74,48905779,85.219.28.129,22, , ,6 of 28,90,0.67,$156275,
2022-08-17 2227-14,Join,angryfighter8203,139814180,176.142.114.174,23, , ,3 of 28,81,0.57,$5213,
2022-08-17 2227-14,Join,RawFay65,151230644,151.34.146.163,24, , ,23 of 28,18,1.03,$1067364,
2022-08-17 2227-14,Join,firefoxxxx3,132307139,79.119.53.108,26, ,Host,1 of 28,218,1.03,$1482608,
2022-08-17 2227-14,Join,acp7OOcx,198122531,84.129.82.35,27, , ,12 of 28,120,5.52,$37338,
2022-08-17 2227-14,Join,sergejminar,132137583,178.237.222.222,28, , ,5 of 28,152,0.77,$4031,
2022-08-17 2227-14,Join,MrFriktar,163543928,78.61.173.254,29, , ,10 of 28,53,0.64,$2257789,
2022-08-17 2227-25,Leave,Kaplan_0303,200053329,178.7.90.150,3, , ,2 of 28,66,0.3,$794262,
2022-08-17 2227-25,Leave,dackfahr,22834399,188.108.103.170,12, , ,19 of 28,831,0.41,$172201367,
2022-08-17 2227-14,Join,godblaclk,135659780,178.70.102.25,15, , ,13 of 28,162,0.91,$661238,
2022-08-17 2227-25,Leave,KoS_MI,112117969,91.197.68.1,16, , ,7 of 28,117,0.92,$2623239,
2022-08-17 2227-25,Leave,ciucaxz,21964733,86.121.8.96,17, , ,20 of 28,138,0.44,$3515937,
2022-08-17 2227-25,Leave,RawFay65,151230644,151.34.146.163,24, , ,23 of 28,18,1.03,$1067364,
2022-08-17 2227-25,Leave,firefoxxxx3,132307139,79.119.53.108,26, ,Host,1 of 28,218,1.03,$1482608,
2022-08-17 2227-15,Join,zn3SpectationIII,175,194.166.250.94,0, , ,27 of 28,132,0.97,$2122843880,IP Spoof 
2022-08-17 2227-15,Join,CH314159,194374432,178.70.102.25,1, , ,14 of 28,129,0.35,$639275,
2022-08-17 2227-15,Join,PoilMidg,182099529,91.181.167.156,4, , ,26 of 28,126,1.5,$8209161,
2022-08-17 2227-56,Leave,angryfighter8203,139814180,176.142.114.174,23, , ,3 of 28,81,0.57,$5213,
2022-08-17 2228-00,Leave,Barack Obama,1337,85.7.110.104,10, , ,4 of 29,256,1.6,$3480777,
2022-08-17 2227-14,Join,xCandyxxx,77973851,86.20.38.195,11, , ,24 of 28,419,1.19,$2147483647,
2022-08-17 2227-14,Join,rajakasuri,129105591,89.85.233.44,6, , ,25 of 28,366,0.24,$12660635,
2022-08-17 2228-06,Leave,rajakasuri,129105591,89.85.233.44,6, , ,25 of 28,366,0.24,$12660635,
2022-08-17 2227-59,Join,LordAsperheim,138881066,77.40.194.70,21, , ,4 of 30,96,0.59,$2927405,
2022-08-17 2228-00,Join,SkYlYiN,104897490,77.78.24.110,23, , ,11 of 30,158,0.7,$419510,
2022-08-17 2228-32,Join,mister-booubi99,172090266,109.31.69.55,10, , ,3 of 30,26,2.0,$912900,
2022-08-17 2229-42,Leave,TheDestroyer74,48905779,85.219.28.129,22, , ,6 of 30,90,0.67,$156293,
2022-08-17 2229-42,Leave,SkYlYiN,104897490,77.78.24.110,23, , ,11 of 30,158,0.7,$419510,
2022-08-17 2229-42,Leave,RawFay65,151230644,151.34.146.163,24, , ,25 of 30,18,1.03,$1117364,
2022-08-17 2229-42,Leave,firefoxxxx3,132307139,79.119.53.108,26, ,Host,1 of 30,218,1.03,$1482608,
2022-08-17 2229-42,Leave,acp7OOcx,198122531,84.129.82.35,27, , ,13 of 30,120,5.52,$37338,High K/D God-Mode Un-Dead 
2022-08-17 2229-42,Leave,sergejminar,132137583,178.237.222.222,28, , ,5 of 30,152,0.77,$4031,
2022-08-17 2229-42,Leave,MrFriktar,163543928,78.61.173.254,29, , ,10 of 30,53,0.64,$2257789,
2022-08-17 2232-17,Leave,TimTomatenKiller,103812665,217.229.230.118,14, , ,8 of 22,390,1.08,$1013480,
2022-08-17 2235-23,Leave,The_Blast_RG,213853514,41.103.14.195,5, , ,2 of 21,33,1.0,$880528,
2022-08-17 2235-38,Leave,omehex,193023174,84.80.246.68,11, , ,4 of 20,86,0.36,$4616144,
2022-08-17 2236-44,Leave,96-xXx-69,180058442,78.80.83.199,3, , ,10 of 19,22,0.92,$129585,
2022-08-17 2237-12,Leave,Mr_Moose22,214956378,217.120.192.179,10, , ,18 of 18,9,0.0,$314558,
2022-08-17 2237-52,Leave,MrCloudy98,59355230,79.115.136.165,0, ,Host,12 of 17,108,1.02,$1114243,
2022-08-17 2237-52,Leave,PENGU17,198003783,82.27.103.7,1, , ,10 of 17,36,0.5,$3301560,
2022-08-17 2237-52,Leave,zekoo2002,198618442,102.47.240.149,4, , ,2 of 17,88,0.37,$1891935,
2022-08-17 2237-52,Leave,dani736,190219617,78.130.184.54,6, , ,11 of 17,42,0.46,$1938431,
2022-08-17 2237-52,Leave,Sharken77,65319392,217.210.239.242,7, , ,15 of 17,131,1.04,$25902,
2022-08-17 2237-52,Leave,Craveti,154119590,188.27.119.56,8, , ,14 of 17,37,0.91,$668156,
2022-08-17 2237-52,Leave,SuperDust-744966,205221856,2.123.73.103,9, , ,9 of 17,43,0.32,$4832,God-Mode 
2022-08-17 2237-52,Leave,xCandyxxx,77973851,86.20.38.195,12, , ,17 of 17,420,1.19,$2147483647,
2022-08-17 2237-52,Leave,vGonZz,79135159,181.127.9.13,13, , ,5 of 17,129,0.96,$1916928,
2022-08-17 2237-52,Leave,im_not_done_yet,57734957,134.41.83.84,15, , ,3 of 17,54,0.16,$72962,
2022-08-17 2237-52,Leave,Mr.FeeD.44,46244628,109.21.226.243,16, , ,4 of 17,8,0.0,$1810921,
2022-08-17 2237-52,Leave,Luksa_43X,214177781,188.246.41.112,17, , ,7 of 17,5,0.0,$937804,
2022-08-17 2237-52,Leave,Migux66,106246395,188.26.218.2,18, , ,13 of 17,133,1.05,$2146845075,High $ 
2022-08-17 2237-52,Leave,simonecuzitz,188670141,151.26.224.7,19, , ,16 of 17,224,1.45,$8380814,
2022-08-17 2237-52,Leave,_Barhat_,173741740,213.110.97.160,20, , ,1 of 17,54,2.16,$4541,
2022-08-17 2237-52,Leave,Debelithesmece,192058316,93.86.2.66,21, , ,8 of 17,31,0.12,$1414422,God-Mode 
2022-08-17 2237-52,Join,0ctopi3,205969505,217.235.34.143,0, , ,15 of 30,102,0.27,$644930,
2022-08-17 2237-52,Join,GreenDesigner,108995412,81.174.158.27,1, , ,23 of 30,149,0.76,$2192978,
2022-08-17 2237-52,Join,AliihsanYaman,101410275,46.196.73.231,3, , ,9 of 30,49,0.72,$852446098,
2022-08-17 2237-52,Join,3th4n_ol,161486408,90.252.191.124,4, , ,25 of 30,77,0.76,$3834464,
2022-08-17 2237-52,Join,Jorrafy,199117347,46.189.169.56,5, , ,18 of 30,78,0.3,$223025,
2022-08-17 2237-52,Join,R0TAKEN,47948738,93.15.117.156,6, ,Host,7 of 30,474,2.0,$106024538,
2022-08-17 2237-52,Join,Siega283,174403690,176.193.146.62,7, , ,16 of 30,122,0.8,$22604908,
2022-08-17 2237-52,Join,adicorra,177955724,86.220.193.83,8, , ,14 of 30,57,0.14,$19422,
2022-08-17 2237-52,Join,Mr_Nonno,159543887,79.36.188.177,9,Friend, ,30 of 30,102,0.15,$1651925,
2022-08-17 2237-52,Join,mati9932,165217794,62.233.132.177,10, , ,6 of 30,57,0.53,$95623,
2022-08-17 2237-52,Join,tylereat,158240182,222.128.36.26,11, , ,19 of 30,300,0.29,$148506860,
2022-08-17 2237-52,Join,Honored_PL,88974603,188.147.72.113,12, , ,20 of 30,143,0.97,$6507606,
2022-08-17 2237-52,Join,Hoksplay,173699277,185.141.77.192,13, , ,10 of 30,50,0.43,$302009,
2022-08-17 2237-52,Join,Mshi_callamelu,161433890,83.132.162.152,15, , ,3 of 30,114,0.4,$2498533,
2022-08-17 2237-52,Join,Andre_Salema,165487116,93.108.221.48,16, , ,17 of 30,33,0.55,$707614,
2022-08-17 2237-52,Join,WYRS45Y,191940837,212.35.162.61,17, , ,24 of 30,37,0.36,$88831,
2022-08-17 2237-52,Join,Gabryeloss,209837967,81.196.3.83,18, , ,22 of 30,138,0.8,$1085260,
2022-08-17 2237-52,Join,eloro75,109241582,188.77.96.92,19, , ,8 of 30,36,0.23,$341335,
2022-08-17 2237-52,Join,Beneficktor,186579239,141.98.103.124,21, , ,27 of 30,185,3.35,$5014254,
2022-08-17 2237-52,Join,fekelii,164579250,5.132.68.33,22, , ,5 of 30,24,1.34,$210962,
2022-08-17 2237-52,Join,adem_911,208291382,93.208.161.144,23, , ,4 of 30,117,3.79,$5684449,
2022-08-17 2237-52,Join,TSUKIYOBAN_,158378633,217.44.119.53,24, , ,13 of 30,148,0.85,$44471993,
2022-08-17 2237-52,Join,BeroneLe,198266134,212.35.173.247,26, , ,2 of 30,30,1.22,$831632,
2022-08-17 2237-52,Join,Jay_Box,68409899,37.4.252.92,28, , ,21 of 30,76,0.55,$151475,
2022-08-17 2237-52,Join,mick4312,111287957,31.18.250.118,29, , ,28 of 30,224,0.36,$4931692,
2022-08-17 2238-26,Leave,Jay_Box,68409899,37.4.252.92,28, , ,20 of 30,76,0.55,$151475,
2022-08-17 2237-52,Join,xCandyxxx,77973851,86.20.38.195,25, , ,26 of 30,420,1.19,$2147483647,
2022-08-17 2238-45,Leave,xCandyxxx,77973851,86.20.38.195,25, , ,26 of 30,420,1.19,$2147483647,
2022-08-17 2238-30,Join,Not_TBI,108095875,86.183.222.28,28, , ,20 of 29,53,0.38,$494249,
2022-08-17 2240-26,Join,KeksAlinaaa,136313477,87.187.250.48,27, , ,1 of 30,152,2.26,$1165738845,High $ 
2022-08-17 2241-24,Leave,KeksAlinaaa,136313477,87.187.250.48,27, , ,1 of 30,152,2.26,$1165738845,High $ 
2022-08-17 2242-22,Leave,KeksAlinaaa,136313477,87.187.250.48,27, , ,1 of 30,152,2.26,$1165738845,High $ 
2022-08-17 2243-01,Leave,Mr_Nonno,159543887,79.36.188.177,9,Friend, ,30 of 30,102,0.15,$1651425,
2022-08-17 2243-01,Leave,Not_TBI,108095875,86.183.222.28,28, , ,20 of 29,53,0.38,$491573,
2022-08-17 2242-20,Join,CemilArda77,144806592,78.182.153.139,20, , ,24 of 29,148,0.97,$857025874,
2022-08-17 2243-25,Leave,CemilArda77,144806592,78.182.153.139,20, , ,24 of 29,148,0.97,$857025874,
2022-08-17 2244-24,Join,iceyplugg,162715521,46.147.132.39,9, , ,27 of 30,110,24.0,$530035852,High K/D 
2022-08-17 2245-22,Leave,iceyplugg,162715521,46.147.132.39,9, , ,27 of 30,110,24.0,$530035852,High K/D 
2022-08-17 2245-38,Leave,Honored_PL,88974603,188.147.72.113,12, , ,18 of 29,144,0.97,$6507106,
2022-08-17 2245-43,Leave,Siega283,174403690,176.193.146.62,7, , ,14 of 28,122,0.8,$22604908,
2022-08-17 2245-58,Leave,iceyplugg,162715521,46.147.132.39,9, , ,24 of 27,110,24.0,$530035852,High K/D 
2022-08-17 2245-59,Leave,AliihsanYaman,101410275,46.196.73.231,3, , ,9 of 26,49,0.72,$852446135,
2022-08-17 2245-59,Leave,CemilArda77,144806592,78.182.153.139,20, , ,22 of 26,148,0.97,$857025909,
2022-08-17 2245-59,Leave,fekelii,164579250,5.132.68.33,22, , ,5 of 26,24,1.34,$211810,
2022-08-17 2245-37,Join,sQubany537,108965150,31.60.148.221,27, , ,19 of 26,169,0.84,$306115,
2022-08-17 2246-30,Leave,sQubany537,108965150,31.60.148.221,27, , ,19 of 26,169,0.84,$306115,
2022-08-17 2246-48,Leave,sQubany537,108965150,31.60.148.221,27, , ,19 of 26,169,0.84,$306115,
2022-08-17 2246-10,Join,_salavursa_,175814968,84.124.146.109,3, , ,4 of 25,125,0.4,$1894827336,High $ 
2022-08-17 2246-19,Join,Twixo38i,54329991,109.230.9.76,9, , ,2 of 25,179,1.11,$867728,
2022-08-17 2246-14,Join,keVVo65,137591733,178.143.34.207,7, , ,8 of 25,186,0.8,$13390397,
2022-08-17 2247-27,Join,Pigheadeduser2,173123764,86.161.150.57,12, , ,23 of 29,108,0.89,$15749802,
2022-08-17 2247-32,Join,GypsyDNA,129818150,86.94.243.48,20, , ,6 of 29,591,1.13,$1528828,
2022-08-17 2248-35,Leave,GypsyDNA,129818150,86.94.243.48,20, , ,6 of 29,591,1.13,$1528828,
2022-08-17 2248-51,Leave,eloro75,109241582,188.77.96.92,19, , ,10 of 28,36,0.23,$340835,
2022-08-17 2248-55,Leave,Pigheadeduser2,173123764,86.161.150.57,12, , ,20 of 27,108,0.89,$15749802,
2022-08-17 2249-34,Leave,mick4312,111287957,31.18.250.118,29, , ,25 of 27,224,0.36,$4933692,
2022-08-17 2248-50,Join,kekesznikii,81528126,81.163.200.46,20, , ,28 of 29,248,0.94,$1747812,
