GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-10-01 0405-46,Leave,lickmyclipz,187751435,216.181.110.5,22,Friend, ,4 of 22,268,3.6,$49144444,Karen 
2022-10-01 0406-39,Leave,FijiLovesPOC,214938465,173.171.154.7,0, , ,13 of 21,32,0.0,$1071175,
2022-10-01 0407-01,Join,Raz0rFist,1230891434,82.180.144.47,3, , ,8 of 22,81,0.44,$647105,IP Spoof 
2022-10-01 0407-37,Leave,Gauzy_20,151116842,77.99.226.56,1, , ,19 of 23,32,1.63,$58371,
2022-10-01 0407-37,Leave,AlmghtyPlatypus,26954688,66.44.32.139,2, , ,13 of 23,204,0.7,$24855888,
2022-10-01 0407-37,Leave,Raz0rFist,1230891434,82.180.144.47,3, , ,8 of 23,295,0.7,$0,IP Spoof 
2022-10-01 0407-37,Leave,PapaShmeaty,38749465,98.221.178.54,4, , ,2 of 23,163,2.5,$998230560,
2022-10-01 0407-37,Leave,GamerDelan,137515140,99.244.61.188,7, , ,18 of 23,73,0.31,$1217883,
2022-10-01 0407-37,Leave,SethT941,142644888,47.197.222.143,8, , ,23 of 23,57,0.34,$1741040,
2022-10-01 0407-37,Leave,Carnagethepro123,184829181,35.145.100.130,9, , ,22 of 23,58,0.39,$28429,
2022-10-01 0407-37,Leave,qwesont,173944159,74.105.97.199,10, , ,7 of 23,293,0.74,$158170991,
2022-10-01 0407-37,Leave,AK_Titan1200,210555939,47.7.252.74,11, , ,3 of 23,54,0.81,$2156693,
2022-10-01 0407-37,Leave,TinyBat298,158056348,198.62.98.25,12, , ,20 of 23,86,0.55,$296699,
2022-10-01 0407-37,Leave,POUNDINATOR,137714171,73.102.252.185,13, , ,17 of 23,106,1.04,$133032,
2022-10-01 0407-37,Leave,Falcon_PRObeast,187563460,108.40.122.34,14, , ,6 of 23,12,0.37,$1759530,
2022-10-01 0407-37,Leave,thirdeyewiseguy,216786670,73.191.143.45,15, , ,4 of 23,203,1.5,$371685157,
2022-10-01 0407-37,Leave,xCandyxxx,77973851,86.20.38.195,16, ,Host,1 of 23,420,1.19,$2147483647,
2022-10-01 0407-37,Leave,_blure_,207512986,162.212.250.252,17, , ,9 of 23,3,0.0,$932987,
2022-10-01 0407-37,Leave,P0seyyy,186862594,98.180.70.133,18, , ,5 of 23,7,0.0,$726030,
2022-10-01 0407-37,Leave,physcoGoose4121,186687822,24.250.197.252,19, , ,21 of 23,8,0.0,$293375,
2022-10-01 0407-37,Leave,PennyBaby101,210554648,47.7.252.74,20, , ,11 of 23,38,0.82,$1840228,
2022-10-01 0407-37,Leave,naturalfarmer,101427134,68.205.55.59,21, , ,16 of 23,104,1.17,$8307531,
2022-10-01 0407-37,Leave,Pacozx,156582126,35.141.14.11,23, , ,12 of 23,106,0.58,$799891,
2022-10-01 0407-58,Join,davidbatuecas,138755387,139.47.82.227,0, , ,10 of 16,30,0.51,$1935317,
2022-10-01 0407-58,Join,SashaHomyak,181817658,185.54.239.172,1, , ,8 of 16,30,0.54,$153348,
2022-10-01 0407-58,Join,FreewillLeader6,49869654,84.84.164.222,2, , ,4 of 16,229,3.5,$1947331186,
2022-10-01 0407-58,Join,XxcLaracxX,197031455,80.67.220.172,5, , ,2 of 16,210,2.08,$8389512,
2022-10-01 0407-58,Join,HiImSatti,39907579,92.221.20.209,6, , ,11 of 16,64,0.65,$1717387,
2022-10-01 0407-58,Join,KAMA3_25rus,64435283,77.35.195.20,7, , ,15 of 16,99,0.63,$793876,
2022-10-01 0407-58,Join,devaBEHEPA,128914854,5.130.124.100,8, , ,16 of 16,413,0.98,$602985952,
2022-10-01 0407-58,Join,linfrom4ik,177113228,185.218.108.19,9, , ,9 of 16,95,0.61,$84927,
2022-10-01 0407-58,Join,maatrasik666,201933616,188.113.158.219,10, , ,14 of 16,94,0.7,$457911,
2022-10-01 0407-58,Join,pixtrerer,200729679,37.200.77.73,11, , ,13 of 16,35,0.47,$23122,
2022-10-01 0407-58,Join,qpking76,162876455,128.75.142.172,12, , ,6 of 16,211,0.45,$57802,
2022-10-01 0407-58,Join,VP_Nemo_FLOW,151483257,188.113.176.209,13, , ,7 of 16,28,1.5,$468022,
2022-10-01 0407-58,Join,jesskittyr6,110379086,89.226.169.58,14, ,Host,3 of 16,65,0.38,$626729,
2022-10-01 0408-09,Leave,davidbatuecas,138755387,139.47.82.227,0, , ,10 of 16,30,0.51,$1935317,
2022-10-01 0408-09,Leave,XxcLaracxX,197031455,80.67.220.172,5, , ,2 of 16,210,2.08,$8389512,
2022-10-01 0407-58,Join,xCandyxxx,77973851,86.20.38.195,3, , ,1 of 16,420,1.19,$2147483647,
2022-10-01 0410-16,Leave,linfrom4ik,177113228,185.218.108.19,9, , ,9 of 16,95,0.61,$84427,
2022-10-01 0409-40,Join,Z1mkey,83171481,77.34.127.82,15, , ,16 of 16,165,1.13,$131843512,
2022-10-01 0411-17,Join,PALM3R_DK,26163612,83.93.17.4,9, , ,3 of 17,121,0.44,$321129,
2022-10-01 0412-20,Join,equalGOHA228,198044860,46.17.251.166,16, , ,7 of 17,62,0.16,$9460,
2022-10-01 0413-14,Leave,equalGOHA228,198044860,46.17.251.166,16, , ,7 of 17,62,0.16,$9460,
2022-10-01 0413-28,Leave,FreewillLeader6,49869654,84.84.164.222,2, , ,5 of 18,229,3.5,$1946831186,
2022-10-01 0413-28,Leave,HiImSatti,39907579,92.221.20.209,6, , ,11 of 17,64,0.65,$1716887,
2022-10-01 0413-44,Leave,KAMA3_25rus,64435283,77.35.195.20,7, , ,15 of 17,99,0.63,$798876,
2022-10-01 0413-17,Join,Coconut_Shark,216212226,178.169.88.176,17, , ,16 of 18,52,0.23,$1517711,
2022-10-01 0414-20,Leave,Coconut_Shark,216212226,178.169.88.176,17, , ,16 of 18,52,0.23,$1517711,
2022-10-01 0413-31,Join,Sandviches150,160694897,190.2.153.226,18, , ,5 of 19,286,0.81,$1334720,
2022-10-01 0414-42,Leave,SashaHomyak,181817658,185.54.239.172,1, , ,13 of 22,30,0.54,$153148,
2022-10-01 0414-42,Leave,xCandyxxx,77973851,86.20.38.195,3, , ,1 of 22,420,1.19,$2147483647,
2022-10-01 0414-42,Leave,XxcLaracxX,197031455,80.67.220.172,5, , ,2 of 22,210,2.08,$8388512,
2022-10-01 0414-42,Leave,devaBEHEPA,128914854,5.130.124.100,8, , ,21 of 22,413,0.98,$602985352,
2022-10-01 0414-42,Leave,PALM3R_DK,26163612,83.93.17.4,9, , ,4 of 22,121,0.44,$321129,
2022-10-01 0414-42,Leave,maatrasik666,201933616,188.113.158.219,10, , ,17 of 22,94,0.7,$457911,
2022-10-01 0414-42,Leave,pixtrerer,200729679,37.200.77.73,11, , ,16 of 22,35,0.47,$23122,
2022-10-01 0414-42,Leave,qpking76,162876455,128.75.142.172,12, , ,10 of 22,211,0.45,$57802,Karen 
2022-10-01 0414-42,Leave,VP_Nemo_FLOW,151483257,188.113.176.209,13, , ,11 of 22,28,1.5,$468022,
2022-10-01 0414-42,Leave,jesskittyr6,110379086,89.226.169.58,14, ,Host,6 of 22,65,0.38,$626729,
2022-10-01 0414-42,Leave,Z1mkey,83171481,77.34.127.82,15, , ,22 of 22,165,1.13,$131658467,
2022-10-01 0414-42,Leave,equalGOHA228,198044860,46.17.251.166,16, , ,9 of 22,62,0.16,$9460,
2022-10-01 0414-42,Leave,Coconut_Shark,216212226,178.169.88.176,17, , ,20 of 22,52,0.23,$1517711,
2022-10-01 0414-42,Leave,Sandviches150,160694897,190.2.153.226,18, , ,5 of 22,286,0.81,$1334720,
2022-10-01 0415-02,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-10-01 0415-02,Join,1SurePrise1,87621137,176.59.170.167,0, , ,7 of 12,361,1.8,$103115680,
2022-10-01 0415-02,Join,Flex_NoMercy,144549470,88.69.22.75,1, , ,12 of 12,49,0.83,$970,
2022-10-01 0415-02,Join,lol-lol-lolI,193838003,2.27.238.213,2, ,Host,6 of 12,248,0.95,$2236787,
2022-10-01 0415-02,Join,PhzychoSeinYTBOI,204159149,91.130.40.223,3, , ,5 of 12,218,0.44,$116511,
2022-10-01 0415-02,Join,dt_ost2,190391168,193.106.40.85,5, , ,4 of 12,73,0.58,$6393,
2022-10-01 0415-02,Join,sleepyNeokio8530,138621333,149.38.4.42,6, , ,11 of 12,99,1.18,$278594,
2022-10-01 0415-02,Join,Sarthe1990,138548827,84.117.109.107,7, , ,9 of 12,39,0.77,$3211352,
2022-10-01 0415-02,Join,creanj,165282024,94.199.64.217,8, , ,10 of 12,35,0.5,$976932,
2022-10-01 0415-02,Join,ugcheb,149251331,85.234.30.56,9, , ,3 of 12,494,0.84,$830738871,
2022-10-01 0415-13,Leave,lol-lol-lolI,193838003,2.27.238.213,2, ,Host,6 of 12,248,0.95,$2236787,
2022-10-01 0415-13,Leave,sleepyNeokio8530,138621333,149.38.4.42,6, , ,11 of 12,99,1.18,$278594,
2022-10-01 0415-13,Leave,Sarthe1990,138548827,84.117.109.107,7, , ,9 of 12,39,0.77,$3211352,
2022-10-01 0415-02,Join,xCandyxxx,77973851,86.20.38.195,11, , ,1 of 12,420,1.19,$2147483647,
2022-10-01 0415-02,Join,MatthewMurinda,192436230,31.50.253.228,10, , ,2 of 12,139,0.63,$3914195,
2022-10-01 0417-40,Join,3ybkaa,201496240,178.187.238.124,12, , ,13 of 13,82,0.26,$1294835,
2022-10-01 0419-20,Leave,ugcheb,149251331,85.234.30.56,9, , ,3 of 13,494,0.84,$830737871,
2022-10-01 0419-27,Join,bloodnectar,63195909,82.21.214.217,9, , ,2 of 13,269,1.51,$4490815,
2022-10-01 0423-01,Leave,Flex_NoMercy,144549470,88.69.22.75,1, , ,12 of 13,49,0.83,$0,
2022-10-01 0423-01,Leave,lol-lol-lolI,193838003,2.27.238.213,2, ,Host,6 of 13,248,0.95,$2235787,
2022-10-01 0423-01,Leave,PhzychoSeinYTBOI,204159149,91.130.40.223,3, , ,5 of 13,218,0.44,$123518,
2022-10-01 0423-01,Leave,dt_ost2,190391168,193.106.40.85,5, , ,4 of 13,73,0.58,$6329,
2022-10-01 0423-01,Leave,sleepyNeokio8530,138621333,149.38.4.42,6, , ,11 of 13,99,1.18,$283594,
2022-10-01 0423-01,Leave,Sarthe1990,138548827,84.117.109.107,7, , ,9 of 13,39,0.77,$1011152,
2022-10-01 0423-01,Leave,creanj,165282024,94.199.64.217,8, , ,10 of 13,35,0.5,$958960,
2022-10-01 0423-01,Leave,bloodnectar,63195909,82.21.214.217,9, , ,2 of 13,269,1.51,$4488815,
2022-10-01 0423-01,Leave,MatthewMurinda,192436230,31.50.253.228,10, , ,3 of 13,139,0.63,$3907720,
2022-10-01 0423-01,Leave,xCandyxxx,77973851,86.20.38.195,11, , ,1 of 13,420,1.19,$2147483647,
2022-10-01 0423-01,Leave,3ybkaa,201496240,178.187.238.124,12, , ,13 of 13,82,0.26,$1294835,
2022-10-01 0424-31,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-10-01 0424-31,Join,ctoimoctproezda,199492199,212.109.30.96,0, , ,17 of 19,176,0.63,$10096611,
2022-10-01 0424-31,Join,bara_shef,199277729,5.18.176.37,1, , ,14 of 19,17,0.06,$142292,
2022-10-01 0424-31,Join,Kuuluisakeksi,39184360,109.108.21.162,3, , ,8 of 19,139,1.3,$1666479,
2022-10-01 0424-31,Join,BigBallsTawwny,128043218,86.16.65.161,4, , ,7 of 19,42,7.01,$14250633,
2022-10-01 0424-31,Join,imparator-,176966464,85.148.224.87,5, ,Host,3 of 19,229,0.88,$350748043,
2022-10-01 0424-31,Join,KARAFIGHT,108474575,94.140.139.232,7, , ,15 of 19,199,1.01,$84327627,
2022-10-01 0424-31,Join,I_lesha_I,159934980,176.215.230.234,9, , ,11 of 19,141,0.82,$5587488,
2022-10-01 0424-31,Join,xKubixv2,132416024,83.8.195.108,10, , ,9 of 19,120,0.54,$201999,
2022-10-01 0424-31,Join,architectm,70814199,92.109.120.245,11, , ,19 of 19,79,0.41,$2087418,
2022-10-01 0424-31,Join,KAMAZ124RU,204577058,185.210.143.30,12, , ,6 of 19,247,1.79,$17359656,
2022-10-01 0424-31,Join,SemeeNoKap,80428313,5.18.255.195,13, , ,16 of 19,195,0.94,$4670791,
2022-10-01 0424-31,Join,Kirillmaks011299,126293791,91.214.221.133,14, , ,10 of 19,43,0.32,$206141,
2022-10-01 0424-31,Join,Granioni,129401084,176.214.202.100,15, , ,13 of 19,75,1.16,$585633341,
2022-10-01 0424-31,Join,Andrey125RU,160959970,217.150.72.216,16, , ,12 of 19,441,1.34,$154937721,
2022-10-01 0424-42,Leave,BigBallsTawwny,128043218,86.16.65.161,4, , ,7 of 19,42,7.01,$14250633,
2022-10-01 0425-06,Leave,bara_shef,199277729,5.18.176.37,1, , ,14 of 19,17,0.06,$142292,
2022-10-01 0424-31,Join,xCandyxxx,77973851,86.20.38.195,18, , ,1 of 18,420,1.19,$2147483647,
2022-10-01 0424-31,Join,GameChaChanger,183344155,84.29.112.134,8, , ,3 of 18,89,0.5,$742186,
2022-10-01 0426-00,Leave,Kuuluisakeksi,39184360,109.108.21.162,3, , ,8 of 22,139,1.3,$1666479,
2022-10-01 0426-00,Leave,BigBallsTawwny,128043218,86.16.65.161,4, , ,7 of 22,42,7.01,$14250633,
2022-10-01 0426-00,Leave,imparator-,176966464,85.148.224.87,5, ,Host,3 of 22,229,0.88,$350748043,
2022-10-01 0426-00,Leave,KARAFIGHT,108474575,94.140.139.232,7, , ,18 of 22,199,1.01,$84327627,
2022-10-01 0426-00,Leave,GameChaChanger,183344155,84.29.112.134,8, , ,4 of 22,89,0.5,$742186,
2022-10-01 0426-00,Leave,I_lesha_I,159934980,176.215.230.234,9, , ,12 of 22,141,0.82,$5587488,
2022-10-01 0426-00,Leave,xKubixv2,132416024,83.8.195.108,10, , ,9 of 22,120,0.54,$201499,
2022-10-01 0426-00,Leave,architectm,70814199,92.109.120.245,11, , ,22 of 22,79,0.41,$2086918,
2022-10-01 0426-00,Leave,KAMAZ124RU,204577058,185.210.143.30,12, , ,6 of 22,247,1.79,$17359656,God-Mode 
2022-10-01 0426-00,Leave,SemeeNoKap,80428313,5.18.255.195,13, , ,19 of 22,195,0.94,$4670291,
2022-10-01 0426-00,Leave,Kirillmaks011299,126293791,91.214.221.133,14, , ,11 of 22,43,0.32,$206141,
2022-10-01 0426-00,Leave,Granioni,129401084,176.214.202.100,15, , ,16 of 22,75,1.16,$585633321,
2022-10-01 0426-00,Leave,Andrey125RU,160959970,217.150.72.216,16, , ,15 of 22,441,1.34,$154937226,
2022-10-01 0426-00,Leave,xCandyxxx,77973851,86.20.38.195,18, , ,1 of 22,420,1.19,$2147483647,
2022-10-01 0426-20,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-10-01 0426-20,Join,1SurePrise1,87621137,176.59.170.167,0, , ,7 of 13,361,1.8,$103258705,
2022-10-01 0426-20,Join,PhzychoSeinYTBOI,204159149,91.130.40.223,3, , ,4 of 13,218,0.44,$120706,
2022-10-01 0426-20,Join,Zuv1x_,197805756,188.163.75.35,5, , ,13 of 13,71,0.5,$966097,
2022-10-01 0426-20,Join,sleepyNeokio8530,138621333,149.38.4.42,6, , ,10 of 13,99,1.18,$283594,
2022-10-01 0426-20,Join,Sarthe1990,138548827,84.117.109.107,7, , ,9 of 13,39,0.77,$1011152,
2022-10-01 0426-20,Join,bloodnectar,63195909,82.21.214.217,9, , ,2 of 13,269,1.51,$4488815,
2022-10-01 0426-20,Join,MatthewMurinda,192436230,31.50.253.228,10, , ,3 of 13,139,0.63,$3907720,
2022-10-01 0426-20,Join,Winter-Dreamer-X,127933216,87.95.49.122,11, , ,6 of 13,351,0.49,$3617098,
2022-10-01 0426-31,Leave,sleepyNeokio8530,138621333,149.38.4.42,6, , ,10 of 13,99,1.18,$283594,
2022-10-01 0426-20,Join,lol-lol-lolI,193838003,2.27.238.213,2, ,Host,5 of 13,248,0.95,$2235287,
2022-10-01 0426-32,Leave,lol-lol-lolI,193838003,2.27.238.213,2, ,Host,5 of 13,248,0.95,$2235287,
2022-10-01 0426-42,Leave,lol-lol-lolI,193838003,2.27.238.213,2, ,Host,5 of 13,248,0.95,$2235287,
2022-10-01 0426-42,Leave,PhzychoSeinYTBOI,204159149,91.130.40.223,3, , ,4 of 13,218,0.44,$120706,
2022-10-01 0426-42,Leave,Zuv1x_,197805756,188.163.75.35,5, , ,13 of 13,71,0.5,$966097,
2022-10-01 0426-42,Leave,sleepyNeokio8530,138621333,149.38.4.42,6, , ,10 of 13,99,1.18,$283594,
2022-10-01 0426-42,Leave,Sarthe1990,138548827,84.117.109.107,7, , ,9 of 13,39,0.77,$1011152,
2022-10-01 0426-42,Leave,bloodnectar,63195909,82.21.214.217,9, , ,2 of 13,269,1.51,$4488815,
2022-10-01 0426-42,Leave,MatthewMurinda,192436230,31.50.253.228,10, , ,3 of 13,139,0.63,$3907720,
2022-10-01 0426-42,Leave,Winter-Dreamer-X,127933216,87.95.49.122,11, , ,6 of 13,351,0.49,$3617098,
2022-10-01 0426-58,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-10-01 0426-58,Join,skelleton4575,202373263,37.29.41.82,0, , ,3 of 4,67,0.42,$118661,
2022-10-01 0426-58,Join,TheLastSTA1KER,191169629,85.173.126.35,2, , ,4 of 4,84,0.79,$408992,
2022-10-01 0426-58,Join,trioosdales,216266449,212.112.153.105,6, ,Host,2 of 4,41,0.18,$772887,
2022-10-01 0427-49,Leave,skelleton4575,202373263,37.29.41.82,0, , ,3 of 4,67,0.42,$118661,
2022-10-01 0427-49,Leave,TheLastSTA1KER,191169629,85.173.126.35,2, , ,4 of 4,84,0.79,$408992,
2022-10-01 0427-49,Leave,trioosdales,216266449,212.112.153.105,6, ,Host,2 of 4,41,0.18,$772887,
2022-10-01 0427-49,Join,Amerity,110852603,142.170.79.48,0, , ,6 of 30,29,0.68,$5276,
2022-10-01 0427-49,Join,She-Luvs-Fox,215240190,71.75.230.82,1, , ,9 of 30,29,1.0,$130145,
2022-10-01 0427-49,Join,CivilizedRhyme,28150064,73.175.51.51,2, , ,14 of 30,100,0.53,$2281278,
2022-10-01 0427-49,Join,BALINtheBIT,115471899,174.70.82.75,3, , ,29 of 30,57,0.74,$301540,
2022-10-01 0427-49,Join,KingNeptune98,42170481,66.26.100.19,6, , ,25 of 30,119,0.67,$166821,
2022-10-01 0427-49,Join,Freddo_in_Beskar,129916427,92.119.18.211,7, , ,15 of 30,148,0.24,$1568095,
2022-10-01 0427-49,Join,Bone_Malone,110667366,73.16.9.164,8, , ,21 of 30,222,0.85,$359727,
2022-10-01 0427-49,Join,Alam_mvp,187832461,73.194.161.51,14, , ,28 of 30,164,1.4,$1063788935,
2022-10-01 0427-49,Join,l_Tommy_l,184014594,73.104.239.105,15, , ,10 of 30,110,0.95,$941568,
2022-10-01 0427-49,Join,klossner5894,156703524,65.183.152.125,16, , ,20 of 30,66,0.37,$374453,
2022-10-01 0427-49,Join,CCoax15,29176285,71.172.14.124,17, , ,12 of 30,91,2.0,$1112022,
2022-10-01 0427-49,Join,imnotgizni,208751000,200.119.151.243,19, , ,4 of 30,49,0.33,$1621559,
2022-10-01 0427-49,Join,Kraken_GTAV,188783746,107.206.218.139,21, , ,7 of 30,104,0.56,$1830905,
2022-10-01 0427-49,Join,forexjay6,125927165,73.244.165.246,22, , ,5 of 30,27,0.45,$836899,
2022-10-01 0427-49,Join,SamratB01,94398071,67.166.252.217,24, , ,26 of 30,155,0.96,$3428650,
2022-10-01 0427-49,Join,Charlyangel,184806492,185.108.106.141,26, , ,17 of 30,37,0.7,$497621,
2022-10-01 0427-49,Join,ee9996,29967850,76.67.96.216,27, , ,19 of 30,1004,6.84,$2141962873,
2022-10-01 0427-49,Join,DartyMcFly01,42353000,76.70.113.40,28, , ,3 of 30,274,1.74,$32459,
2022-10-01 0427-49,Join,AbruptMisfortune,89620058,73.102.66.132,29, , ,27 of 30,228,0.43,$306818,
2022-10-01 0428-00,Leave,She-Luvs-Fox,215240190,71.75.230.82,1, , ,9 of 30,29,1.0,$130145,
2022-10-01 0428-00,Leave,BALINtheBIT,115471899,174.70.82.75,3, , ,29 of 30,57,0.74,$301540,
2022-10-01 0428-00,Leave,Bone_Malone,110667366,73.16.9.164,8, , ,21 of 30,222,0.85,$359727,
2022-10-01 0428-00,Leave,CCoax15,29176285,71.172.14.124,17, , ,12 of 30,91,2.0,$1112022,
2022-10-01 0428-00,Leave,imnotgizni,208751000,200.119.151.243,19, , ,4 of 30,49,0.33,$1621559,
2022-10-01 0428-00,Leave,Kraken_GTAV,188783746,107.206.218.139,21, , ,7 of 30,104,0.56,$1830905,
2022-10-01 0428-00,Leave,SamratB01,94398071,67.166.252.217,24, , ,26 of 30,155,0.96,$3428650,
2022-10-01 0427-49,Join,HydraQueen20,213713943,99.242.223.148,9, ,Host,2 of 30,203,16.0,$618738639,
2022-10-01 0428-12,Leave,l_Tommy_l,184014594,73.104.239.105,15, , ,10 of 30,110,0.95,$941568,
2022-10-01 0428-14,Leave,She-Luvs-Fox,215240190,71.75.230.82,1, , ,9 of 29,29,1.0,$130145,
2022-10-01 0427-49,Join,DanniTheDuke,212880958,99.228.211.82,25, , ,14 of 28,94,0.73,$130644,
2022-10-01 0428-27,Leave,Amerity,110852603,142.170.79.48,0, , ,6 of 29,29,0.68,$5276,
2022-10-01 0428-29,Leave,DanniTheDuke,212880958,99.228.211.82,25, , ,13 of 28,94,0.73,$130644,
2022-10-01 0427-49,Join,xCandyxxx,77973851,86.20.38.195,20, , ,1 of 27,420,1.19,$2147483647,
2022-10-01 0428-37,Leave,xCandyxxx,77973851,86.20.38.195,20, , ,1 of 27,420,1.19,$2147483647,
2022-10-01 0427-57,Join,unusually_real,143742709,72.137.34.112,13, , ,18 of 27,284,0.37,$2332113,
2022-10-01 0428-55,Leave,Bone_Malone,110667366,73.16.9.164,8, , ,17 of 27,222,0.85,$359727,
2022-10-01 0429-29,Leave,imnotgizni,208751000,200.119.151.243,19, , ,4 of 26,49,0.33,$1621214,
2022-10-01 0429-34,Leave,CCoax15,29176285,71.172.14.124,17, , ,8 of 25,91,2.0,$1107022,
2022-10-01 0431-55,Leave,ee9996,29967850,76.67.96.216,27, , ,13 of 23,1004,6.84,$2141962873,High $ 
2022-10-01 0432-18,Join,fggtjuanandres,81546147,206.174.176.180,5, , ,7 of 23,175,1.17,$1145934,
2022-10-01 0433-04,Leave,fggtjuanandres,81546147,206.174.176.180,5, , ,7 of 23,175,1.17,$1145934,
2022-10-01 0433-21,Leave,Charlyangel,184806492,185.108.106.141,26, , ,11 of 23,37,0.7,$497898,
2022-10-01 0433-47,Join,Hamlexis,133246674,187.194.104.191,8, , ,6 of 25,62,0.54,$3698915,
2022-10-01 0433-51,Join,ronharvey12,193193621,174.114.1.66,12, , ,5 of 26,246,0.3,$454998098,
2022-10-01 0434-37,Leave,ronharvey12,193193621,174.114.1.66,12, , ,5 of 26,246,0.3,$454998098,
2022-10-01 0434-01,Join,TonyTheSolution,118672128,96.236.37.57,15, , ,20 of 27,133,0.18,$4116091,
2022-10-01 0435-20,Leave,Hamlexis,133246674,187.194.104.191,8, , ,6 of 29,62,0.54,$3698915,
2022-10-01 0435-24,Leave,CivilizedRhyme,28150064,73.175.51.51,2, , ,12 of 28,100,0.53,$2281278,
2022-10-01 0434-37,Join,lance.vance.,78105865,174.93.13.29,19, , ,19 of 27,158,0.71,$1183239,
2022-10-01 0434-59,Join,RetroMolecule,110875440,192.226.131.84,25, , ,9 of 28,297,0.86,$244672972,
2022-10-01 0436-08,Join,AxelGE187,172291042,76.65.153.48,26, , ,14 of 30,90,0.55,$607867,
2022-10-01 0437-00,Leave,AxelGE187,172291042,76.65.153.48,26, , ,14 of 30,90,0.55,$607867,
2022-10-01 0436-02,Join,Space_Kyd,205637755,207.204.84.58,8, , ,6 of 30,37,0.42,$1264451,IP Spoof 
2022-10-01 0437-14,Leave,AxelGE187,172291042,76.65.153.48,26, , ,14 of 30,90,0.55,$607867,
2022-10-01 0436-36,Join,2hmFTqqf4HmwI7oO,26204131,143.244.47.68,27, , ,2 of 29,129,9.0,$66214819,Host Token Session Mismatch 
2022-10-01 0437-43,Join,OGserdadu,118947747,74.74.165.173,26, , ,22 of 30,191,0.39,$2195590,
2022-10-01 0439-39,Leave,Space_Kyd,205637755,207.204.84.58,8, , ,6 of 30,37,0.42,$1264441,IP Spoof 
2022-10-01 0439-55,Join,urasiandaddy,148540421,73.86.233.155,8, , ,5 of 30,15,1.0,$938926,
2022-10-01 0440-50,Leave,KingNeptune98,42170481,66.26.100.19,6, , ,25 of 30,119,0.67,$166821,God-Mode 
2022-10-01 0440-08,Join,HazardStreets,129281469,24.125.83.46,1, , ,10 of 29,54,0.49,$609645,
2022-10-01 0440-54,Leave,HazardStreets,129281469,24.125.83.46,1, , ,10 of 29,54,0.49,$609645,
2022-10-01 0441-16,Leave,OGserdadu,118947747,74.74.165.173,26, , ,23 of 29,191,0.39,$2195590,
2022-10-01 0441-37,Join,Emorrae,216941257,158.140.192.134,26, , ,17 of 29,191,0.39,$2195590,
2022-10-01 0442-03,Leave,Kraken_GTAV,188783746,107.206.218.139,21, , ,10 of 28,104,0.56,$1864835,
2022-10-01 0441-36,Join,NijaKaske,211960287,128.82.20.4,6, , ,4 of 28,70,0.07,$9933202,
2022-10-01 0442-13,Join,Cheekytomata,185544200,100.14.41.243,10, , ,8 of 28,53,0.69,$247713,
2022-10-01 0442-58,Leave,Cheekytomata,185544200,100.14.41.243,10, , ,8 of 28,53,0.69,$247713,
2022-10-01 0443-13,Leave,klossner5894,156703524,65.183.152.125,16, , ,18 of 28,66,0.37,$374904,
2022-10-01 0443-31,Leave,unusually_real,143742709,72.137.34.112,13, , ,20 of 28,284,0.37,$2332113,
2022-10-01 0443-21,Join,itsjordii,128421849,99.230.115.15,16, , ,7 of 26,206,1.84,$25121802,
2022-10-01 0444-14,Join,ttcoolsnot,187926385,71.168.157.47,13, , ,14 of 26,284,0.37,$2332113,
2022-10-01 0444-42,Leave,itsjordii,128421849,99.230.115.15,16, , ,7 of 26,206,1.84,$25121802,
2022-10-01 0444-32,Join,_chillBeliever,215937198,72.141.203.158,0, , ,20 of 27,21,0.57,$126806,
2022-10-01 0445-27,Leave,_chillBeliever,215937198,72.141.203.158,0, , ,20 of 27,21,0.57,$126806,
2022-10-01 0444-47,Join,ElmenorRD07,156664510,204.137.174.79,11, , ,24 of 28,128,0.78,$1553507,IP Spoof 
2022-10-01 0445-47,Leave,ElmenorRD07,156664510,204.137.174.79,11, , ,24 of 28,128,0.78,$1553507,IP Spoof 
2022-10-01 0445-08,Join,JashanSaini022,215711772,49.14.96.29,16, , ,8 of 28,42,0.96,$1040009,
2022-10-01 0445-27,Join,StvenGam3s,179974787,190.165.36.117,17, , ,14 of 29,52,0.29,$1240258,
2022-10-01 0446-19,Leave,StvenGam3s,179974787,190.165.36.117,17, , ,14 of 29,52,0.29,$1240258,
2022-10-01 0446-21,Leave,JashanSaini022,215711772,49.14.96.29,16, , ,8 of 29,42,0.96,$1040009,
2022-10-01 0446-37,Leave,lance.vance.,78105865,174.93.13.29,19, , ,20 of 28,158,0.71,$1183239,
2022-10-01 0446-01,Join,Helmadox,65940459,99.13.45.52,21, , ,12 of 27,366,0.97,$32498782,
2022-10-01 0447-45,Leave,HazardStreets,129281469,24.125.83.46,1, , ,10 of 28,54,0.49,$609645,
