foxyruben|103768579|3155871375|2380760388
Kamii_G|215522519|1600557592|2159259874
OhKsket|48451083|1485436942|750667653
Benny_Blanx|69352571|1375818928|2370535405
MxShelby|164414096|3001932908|3774361639
BungerMan1404|37492881|1559142693|2206891218
williamjuile|189704369|3168572284|2822779503
Elliot20049|148177013|1526260604|3264659242
RiGLi_RKG|192654233|1546912296|3461716616
Kaaaaalm|178151897|1485436942|4176001679
o0milky0o|133244162|1497389816|3397267678
Laudda|202012904|1507367572|2303535342
Denis1378|205172431|783140254|1323141930
UncleSam0603|215546589|38964495|3747483223
plugwalk2425570|201070987|1836582881|1119911045
Chriatine007|199352990|1575902689|3905767344
Niunius123|180543679|3231854924|1478152032
Faze-mousa123|181057881|2548204585|2923201810
MobbDeep-|93083206|3163087723|3537700015
demonix997PL|148173408|1308376342|4146824225
mVc13k_|184167864|520224126|1716375630
_Monstera_|209522983|37709913|1127264010
Mateusz16094|205675790|532083407|450689610
Butters2404|215940272|867665349|3421329298
lynxplayz420|144213803|1377454165|3174995896
ChristianDrosten|125719475|1529210550|982765806
x_LordHelmchen_x|92698753|3266758054|2222462939
EsCanor_NL|185770651|2410847099|2242171311
LightSidd|167128329|1292108181|989222610
JustRobs|104916005|93837169|392546929
ItzLwFTW|23077670|1838321192|2283283109
clashtech|130838319|784416867|1546148558
dogofwisdom4888|100991885|1467463298|3707726809
Lapsed_Pacifist_|143769680|1444901703|3394230963
AngeloSwiton|60341811|1538590799|2005504425
peakusmaximus|55320225|1483617976|819780833
_Caiden123_|193975205|1453522587|2451340513
Meekare|64137069|43559298|2140257133
Buddybrice|73369716|1512248931|1077550975
Benny_Blanx|69352571|1375818928|2370535405
Wolfycorn|95271785|1457125954|546764465
DnA-404|9265847|1839160068|3182454403
LynxDF|13541433|2957967941|408101326
AstroRAM|18137977|1443969146|3588971170
_Vikiii_|173677173|2410847099|823851782
Trattore0607|150775116|1698191244|3621653537
sad126|188539012|1370617935|389748952
_Vikiii_|173677173|2410847099|823851782
Kamii_G|215522519|1600557592|2159259874
OhKsket|48451083|1485436942|750667653
RiGLi_RKG|192654233|1546912296|3461716616
Elliot20049|148177013|1526260604|3264659242
o0milky0o|133244162|1497389816|3397267678
foxyruben|103768579|3155871375|2380760388
TheRealNique|121943085|533592383|608983997
RelaxSync-|149260792|1590957476|1674379825
RotationStation|31337695|1603081926|3000116116
JKR696969|184422457|2481311813|1558306430
Alphagamer0501|199915445|1530011665|116120463
TenInchNails|3287039|865354688|1458415714
Jordan_JB1|191032975|40239562|878342544
SKAFFABEVER69|215571145|1591749428|2725030588
D-E-J-A-V-U|118231100|772115046|2806406732
vascolas00|124430448|1442051769|1996184911
Wariorgeden|46610370|1584298670|1518395050
cluvdiix|190732607|3168655341|520110537
culodenegra|203825154|1429233005|259946496
BULLSHARK-SCOPE|73167852|1321916653|1235813434
SupraSy_|177681083|1487770825|1630973904
massive-peanut|45431140|2456187951|97296571
_jerematias|140089235|1537066423|2089504593
Fersho1998|216787316|3575153866|474756549
Rubencg54776|200105394|1534402862|324592721
Maik_Di|119104943|3575153866|3180099089
Kenji_Akiyama44|96362241|1538637786|4105322182
stas1ek|192917770|1337481414|2487504941
MaryCristmas|217302385|1472496071|569252336
Amirguelixen|145132334|1451222988|3241880388
Youssed9309|214707458|2986526368|777479836
SpectraL5|167976688|1321671249|4185247002
7SLEH7|112153193|1443231270|3915696315
Sheep1903|51783173|1444016280|2878204950
skytiger2000|191298095|39884152|2553889194
RobbieBoy2069|60328175|2994121790|2487642434
Virtual3851|198618501|1365646074|1210632204
benjamin66740|35594560|1830400089|3478237550
Tabarnakcalice|107377619|1555588119|511171409
afentis|200575449|1581455270|1926903400
topalna|139095032|779267461|3005978463
Kamii_G|215522519|1600557592|2159259874
Princ_Ceil|147912843|1338308706|1453347628
Kamii_G|215522519|1600557592|2159259874
joannakhl|181922515|3655532400|3635056515
colonel_de_luce|197469301|1044929788|3051959431
Sweyzou|180452481|1537946238|3105987306
bebra0man|160572722|2987534965|3089685426
Trevor|64839021|1537276425|191153317
SILVAMAN2801|198308486|1558828271|478323741
Stand66|160306697|1377421215|157073751
Finchy_2222|160726797|1509068001|2134026856
Ogurec229|110632826|93354358|329799121
SloppyDoggy123|110861030|1544852204|3471659696
Vladyslav_Pierce|211555038|785643850|1272104436
Kengmen_|163840415|2514544095|4018847182
Amigos123Z|181843695|1442390467|3129501620
Free-Willy71|123141246|1573225246|2427420460
B4rrix01|217305270|3117188946|330027671
MacTavish00|97883156|3117188946|576853996
Zeref_Dragneel02|167367770|3117188946|3191000486
T_Tube-66|70786041|3112517904|2329731996
SavageMadBadger1|209611974|35195367|1938847744
javi_drd|94124055|3254659777|16466212
Sommerulme7|38297297|1599784310|3138213071
well-offboss11|199414313|1526158915|1975393696
jimaby84135|198354784|1532520597|2928017335
Neiryo|122103190|2965213321|3704107994
Lexeecxe|145737421|1558520521|3374031130
J_Peres|161218584|1442293186|507065393
Henriques0606|214923977|1503203343|2674703724
TescosTrolley37|135787141|2969258332|3648830469
deltadu92|106513647|2963216335|2666231827
LUZER-79|131420868|1542193697|2432368057
athena_la_louve|129422414|3561285512|1765259818
CrushedGoblin|153258580|1545832461|3318356813
LynxDF|13541433|2957967941|408101326
dark_pinkvski|215695534|1581021347|3464714773
flowpegaofficial|216799517|1045908010|2659104573
K_Kawa|133407209|1555136688|3934128365
Meekare|64137069|43559298|2140257133
Rieke097star|184500497|46930497|3287463175
FaustHD|148370142|633980439|3990491494
hugintoriht420|217243714|1360641906|3313075920
NEEDFORWEED73|175678574|1355351029|3358787562
Zivanchy|152299402|1833460686|487563955
mijat4|50348234|1603996843|3424459371
Banjevic|152730767|782329092|2042472069
Derittos|21670722|3647700751|3735107951
NicolasMacedoO|185887682|1442186526|2004159829
ForbiddenWish|27083585|38255384|423174592
ScOtTyBoY143|18920811|1377611305|4276823664
Stand66|160306697|1377421215|157073751
Neiryo|122103190|2965213321|3704107994
Zivanchy|152299402|1833460686|487563955
CrushedGoblin|153258580|1545832461|3318356813
bebra0man|160572722|2987534965|3089685426
Trevor|64839021|1537276425|191153317
Meekare|64137069|43559298|2140257133
SloppyDoggy123|110861030|1544852204|3471659696
Kengmen_|163840415|2514544095|4018847182
Free-Willy71|123141246|1573225246|2427420460
K_Kawa|133407209|1555136688|3934128365
SavageMadBadger1|209611974|35195367|1938847744
javi_drd|94124055|3254659777|16466212
david_king_uzi|216885525|3429860799|3481756418
Banjevic|152730767|782329092|2042472069
ForbiddenWish|27083585|38255384|423174592
keusxd|162974511|1595909151|4129690332
RussianBearCat|68157703|3641322768|1171953858
mowerlawn69|113375344|1523899337|3342092431
Doctor_Niko|205958790|630254455|1157627508
SotoYokai|40741052|629520166|147498851
Lutiyyyy|164602511|1336248738|3312586750
NRluckyluci|154928031|1365593233|2342657130
Hylux_84|217427214|1455858560|311054072
Samu_98ITA|203841060|1327477923|2678185874
RobertodieRobbe|196504636|1575132884|2147981174
xcseerithx|85300279|88490915|796349090
Podlazzz|161562828|1497639346|3481850822
j4neel|63144277|1298592398|126453969
szilard121|22715079|3562903142|3404511194
Phoenix_ga|145344288|2998827973|4255295352
PerYi2000|199672332|1486359082|1160756999
Desaturate|202890792|1445850229|3845052176
NightGhostZK|103141537|1534806979|560760056
_Copeyka_|139905737|1597251686|82829445
ElPropper|125038457|1361530358|526293459
phqsjsteam|196100050|1529003055|2695269888
Makso9056789|166740590|3242933442|956663931
VipVaqu_-|137031677|1585864431|158648924
jarman06|147234546|2728120243|255024651
BigBadWolf.|108057194|85104819|798466604
Paldadi|203492274|3656790892|1968773029
baechbober|162143571|3583302586|2692376982
BluTrasker|194544413|2997812514|1848560027
HOTTBOX420|161289164|1298418421|2981028912
Doomhoven|168812606|3274890090|1361927416
GODZ_johannes112|210085488|3656176485|3769077791
ShOcK_iwnl_|145549661|1050216048|3395719260
dhia_tounes|148036941|2509951603|1646186578
ManavLives|88662913|41488356|3572018993
Shyreth|19151609|1332982359|60832174
Silas10702003|109441426|1442835732|1695476509
dwhite517|72963746|3170088945|91205979
Dr.Mousse|66743154|1562166020|694652319
ghost_Feso_YT_47|148833526|1417697150|1800425701
pedrit0navaja|197300868|2459869358|609480397
Kokolatet|136484077|1369946245|882184125
Ivan_Korablev|190812434|1310541472|3779257712
MinimalOverdrive|14592597|1383901296|3928344573
Portugal330D|46582071|628673588|2848701616
spahijasilni|212457110|1467261644|2311423986
StickerHD|76830806|1294871923|2548620685
Cmdr.Coros|18216058|1599783296|4274236097
ArielLG19|198654280|2335133963|3207827947
CapitanGeneralJH|130571667|1594958838|524652000
ValFiero|182016789|1494010754|2701868057
FamilenTeeTV|98061609|1384921880|2420085679
Philundfertig|64357631|1470758186|1416128080
Kamii_G|215522519|1600557592|2159259874
LynxDF|13541433|2957967941|408101326
LynxDF|13541433|2957967941|408101326
Kamii_G|215522519|1600557592|2159259874
phqsjsteam|196100050|1529003055|2695269888
VipVaqu_-|137031677|135465035|158648924
Chriatine007|199352990|1575902689|3905767344
Diablo52817|168188679|1534989909|840453148
Chriatine007|199352990|1575902689|3905767344
GADOVInc.|54055920|1572105352|3811052270
NilsThatBoi|155697170|1397895965|2490497148
KevinLCxD|179321929|1344248356|3440637479
SanicTheHodgeheg|131823931|2454088461|2539257167
SupraSy_|177681083|1487770825|1630973904
UntitledKi|211190787|3120059658|2741571637
Real-Games-TV|138327609|1529046384|2032632264
akongr|62613318|1332162002|1230775941
AndrewBake|217238412|2997200676|2424332251
Alexnikeron|185578901|1586442905|2576427638
ThomasRav123|155170006|1336013672|482349748
Selene|198509884|1413180005|769013072
Konradas327|8359194|1412902230|3715375135
Gabrylow|109328754|1412229616|1221567008
Kasekas80|201144250|1312805618|212378414
luvBLOQM|210701861|1375998228|2711881048
SYNiSTERiwnl|54531215|1475970260|2665972785
Xx_M4R10_xX|171251106|1521189441|1052734106
Cookie15322|217066368|1502661151|3555516759
Green_Patate|145192095|1465623242|948199101
PlayedUrsDown818|217450739|621149568|871050745
SmokedLucifer|200634896|1510435271|670932728
Zik02o|29585931|2195964543|502051913
X7Dylnn|131688024|1377919289|2234150682
vSynex911|121630216|1386806020|2719349944
-Tinka-|50384447|3562997162|1897463336
LaFrappe213|216147945|1538679087|4183907933
BULLSHARK-SCOPE|73167852|1321916653|1235813434
_Festive|78508846|1470656802|20653707
Parkanec|2449370|2363764357|3669258185
TracK_Hawk-cKn|150837410|2454088221|2361876438
koolfire06|198134638|1471198185|3758289788
mobilare20|215147849|1448928191|1262795676
_NeoSadeR_|45858231|1334545218|354812509
BMT-1706|217382365|1298553423|1228754951
zHannes.|106074406|1599778856|1349152173
Drop_Children|200905419|1845278727|2800017031
BULLSHARK-SCOPE|73167852|1321916653|1235813434
AL4nKxL3|82684185|1555589827|4228754353
JP_1911|159437087|2205335778|2737355099
_AgataPolpetta_|180149268|1562751521|389625632
Romantio|126854477|1588868139|3443708266
llllllxIII|214690592|868111774|3956153892
lipopo1996|114555336|85104819|429214685
DexholderSilver|32440219|2969189172|1576637065
Leksa_AVA|109674262|1537242026|1973180740
Gulich1|84432638|1468880902|1172163414
ukulele123123123|151856343|1306442533|1754954090
Kamii_G|215522519|1600557592|2159259874
PaleMoonlight|3316212|1415341922|431492660
PanPalacz|92348145|1596492768|250358794
IllIlIlIIllIIll|194660537|1487788488|1025123614
xW_pancho_Xx|198252500|520785358|1979902921
Diablo52817|168188679|1534989909|840453148
oii96iio|196902859|1562376728|1235339155
drippiboii|67568099|1055010264|3040799437
Chriatine007|199352990|1575902689|3905767344
Jake_State_Farm|31356951|1657519994|560585555
havas91|187867528|2956926243|2810746791
GADOVInc.|54055920|1572105352|3811052270
ThomasRav123|155170006|1336013672|482349748
Romantio|126854477|1588868139|3443708266
DanteTes|215335510|1293290048|1535894862
Green_Patate|145192095|1465623242|948199101
vinch1011|37948752|1845251326|4273161434
Parkanec|2449370|2363764357|3669258185
SupraSy_|177681083|1487770825|1630973904
SYNiSTERiwnl|54531215|1475970260|2665972785
_AgataPolpetta_|180149268|1562751521|389625632
NilsThatBoi|155697170|1397895965|2490497148
KevinLCxD|179321929|1344248356|3440637479
BMT-1706|217382365|1298553423|1228754951
Gulich1|84432638|1468880902|1172163414
SanicTheHodgeheg|131823931|2454088461|2539257167
NxtTheissen|95356308|777516076|1900650166
Real-Games-TV|138327609|1529046384|2032632264
akongr|62613318|1332162002|1230775941
vSynex911|121630216|1386806020|2719349944
h3shbl|160509369|85127919|2915512815
Leksa_AVA|109674262|1537242026|1973180740
ukulele123123123|151856343|1306442533|1754954090
JMMLads|199473423|1453755211|3034092999
YJB973|208318112|1554460071|947102530
_Festive|78508846|1470656802|20653707
tinoilpazzo|217055890|2535264014|1743638354
TheRaelTrump|158029127|781122781|521286756
ArabikX|216665886|3105608482|836319756
RBSudden|50793892|1365464823|1317996481
vikitator|126828842|3161839485|4179588609
IllIlIlIIllIIll|194660537|1487788488|1025123614
Ja|64839021|3587032650|191153317
Kamii_G|215522519|1600557592|2159259874
Diablo52817|168188679|1534989909|840453148
PanPalacz|92348145|1596492768|250358794
Excentii|43456216|1605098901|3642325428
skullfire80|199632020|1555594211|1352049562
Chriatine007|199352990|1575902689|3905767344
xW_pancho_Xx|198252500|520785358|1979902921
oii96iio|196902859|1562376728|1235339155
oii96iio|196902859|1562376728|1235339155
ExecutiveCacti|137207669|1657825814|357904650
llllIllIlIlIlIl|63891504|3170538221|1649226358
666CHAR666|158348432|1376849261|1598983730
Nakano_Inuyami|87528600|1509966020|4141152257
XAsh0X|196743374|2986927883|2557279853
Antho--Lambo|217036574|1487418411|741628794
KOUT401|172651736|2449443894|2514007318
Danny42933uk|216500818|1508808364|4177629682
BluTrasker|194544413|2997812514|1848560027
Rosenrooot|196565997|1359085607|917886240
BigSmoke3856.|112855633|3584184813|1205613164
SinSladjan|204703484|1055922941|4053579414
deenkaa|145730536|2995725022|716067593
lwlerr4|159332945|1314206061|1779193477
EL__Bozo|184360753|1530810731|3598810060
BlackHole582|65391752|786368100|3725495791
clapzCS|163871894|2365623809|3806229383
svr313|163266074|624716996|2298418822
DC_Jury|217441332|1585869657|42003797
Kamii_G|215522519|1600557592|2159259874
Quamelo|180465808|3589617960|2103661663
Diablo52817|168188679|1534989909|840453148
A|1337|3211075388|1512619477
I_NEED_MONEY_777|27897121|1575961971|3855920076
Boki4sergio|148944077|1834868984|3999040294
Haariger-Herbert|22087405|633959754|733136789
ExecutiveCacti|137207669|1657825814|357904650
lucaa64|138790332|1509232703|3027592371
dayegoff|77745982|3272625962|3435133190
BESTARAX|67926998|3118395497|2704357103
Pushandri82house|40449658|1595737849|3241342549
xX_XFIRE_Xx|192821882|867396890|579558183
FreeDeadMeat|208090471|1365995892|3469918928
FnGaTrOx|180104367|1842542518|995533491
SomeCommonB14ch|210369580|1378022928|3092100457
rock_star_jedi|150106143|3111583935|446824775
MofoLocoKask|204015537|780349570|1128652716
IFRIT_99|112972776|1478141292|2305552701
VisioonER|193021255|520124495|4008277934
powderysmile666|209979327|1533988065|1324032529
Benjamin.XD|179243960|1435170102|4109035825
lsson240|206259048|2969055296|15376477
apitiva|157288717|1430512776|2192052594
clapzCS|163871894|2365623809|3806229383
BlackHole582|65391752|786368100|3725495791
Onza21|150256722|1509402131|2177677642
yankeeasdf1|26215842|412666252|1326316689
SSSchei|169132274|3116988743|3243733768
malick777|132855015|1537955187|1610183973
DSkotya|117902370|787614143|760203128
ExecutiveCacti|137207669|1657825814|357904650
xcseerithx|85300279|88490915|796349090
va_rt21|176964864|3000740013|2947284160
mobilare20|215147849|1448928191|1262795676
--GreeX--|139529809|1370568981|4013784701
-jiveox-|114774324|1538084998|2271196437
pvpvirus1apk|181899363|779279695|368765066
vezde287|185593733|3154159974|313452179
YCB1xBOPVZAKON|160305915|620822741|1533854265
Shojitabuchi|118326786|1454876101|1715251661
Kelli_Goddess|174757009|1354841739|1341984625
mickaellll|164923556|3118786034|2627396753
MxShelby|164414096|3001932908|3774361639
F1ow__|179754271|1509318745|802047341
Aadaaaw|99159786|1431078134|1001815516
VennaN2001|181620562|1041560517|665655326
KentinCS|73112394|1375605263|3082524934
mguerrajuarez|80123411|1514431526|1112033121
Shadowed_Dragon|195419509|528223422|3010787765
azizkadro|217339888|3562703489|2588792097
SirSpark74|157305847|1152342627|1264342796
starmixlp1|157328115|1471536831|1288029002
-_-digby-_-|170848943|1558738414|1631808215
Martin_Merch|196873903|533262252|2942450603
_Swail_|84138283|1377445704|3182219181
_Swail_|84138283|1377445704|3182219181
sientelo363|88771335|2999685615|1543821519
holybowlWS|55190218|1339664363|1315828067
Envashion|28960510|633967211|377891132
Berdsky_|202623163|3567527739|3862057533
Sykher|148110975|3256907858|4224344406
SacchettaGemento|178720570|2538111918|2305489948
lLaefs|65030158|1050493983|1769172189
smokeybacon175|207814452|775960355|3524525699
Dikobrazzors|121747811|2871131510|3441114255
ganjataque|201683344|1498842626|867337888
Peelmypotato|114317897|1298332249|1981047889
K72Q-Absolut|31749392|3569600889|2763089576
Onza21|150256722|1509402131|2177677642
Tolma40K_|25460588|1581245387|2816916054
D.Zerco|80016679|1427829104|670762925
rouroubuxiangle|213783386|2015740908|2037658901
Micky_K|10210606|635750615|2851674483
_.L.A.O.S._LF|142304920|3159396080|162440221
DatLucs|64303024|1530892423|1919385945
Alex--akando-|161862914|2453417819|1151283992
FK_MPOWER|19714136|1487735932|2440187425
apitiva|157288717|1430512776|2192052594
McHazy|13054381|3557016143|285909330
IgnitedWar|38023914|1227987194|2368265682
WilliamH104|207400754|1147512994|1175207568
Lexa983|128541136|3238042572|4113252859
Alex23130|209143955|2962315221|3634300070
294477|217261029|533554435|1285989919
Antho--Lambo|217036574|1487418411|741628794
HiddenPanda007|217339030|1307674738|1641075166
Mzrtvnaz|217021872|3114660134|1502214813
Maskedgfhfj|145654455|3587043826|3241916577
just-a-chill-guy|187138211|2410840811|2414323004
pappirosina|185494633|1578740009|2970213017
Vipers_Ro|142795407|2995438028|2390743933
Pantolog|147934595|868100328|3180184785
Tryalzzz|200778371|1443745954|2273994953
Gh0stfaceJ|200836532|1588547941|3163506981
N1coE0|209920523|3112070931|3784523579
eliascepe|59915893|1555080510|4161021299
PikkuPrinsessa|111119983|1465876000|613041403
LiamIsAMonkey|209005885|1577648906|1279571463
Marcus.33|73126946|2964567902|421518560
champagnemehdi|202639230|1576326128|2774488164
OGGiraffeNeckG69|40321222|3116625306|668525487
dingo27mobile|46040303|3162203242|546159909
YTKAIV|188187341|2990639094|3848899474
AdrianGo22|173003712|1440271966|4136377644
Meomeda_|211964649|1575624266|2818359951
wolvesnel|124014588|3170594207|1040357250
Seyru1|206016328|33873537|986014159
BinksouBendo|123064448|3254419236|493986778
jimyjimbo8|210062523|1359593813|3755543476
DonMemo40|217445954|1055786081|75590086
TR1ADA_777|206421285|3164810704|4231323462
Cpt.Overkill|75935676|1467546019|1001738186
Ripanderi|53340533|3113172035|2493528565
kity_kity|129422414|3561285512|1765259818
_Vanoshh_|124184055|755665866|528976275
Kaido92i|206115656|1487311006|1798311933
VisioonER|193021255|520124495|4008277934
GraciousBag|192350321|1608461440|2982555527
Mr_dogeman225566|189197935|41832010|200310370
l_Spam_l|121344327|533260649|2490406877
Kathodes|211510449|1599783820|3360121673
Ea_gRETzKy|135022344|1599854179|3257581735
HumanDaDoDAD|124452458|1307241563|1364068462
Xenodelta367|203128401|1498646280|2179887335
Antho--Lambo|217036574|1487418411|741628794
_mifty_|79483274|1838728024|2067177530
-_-digby-_-|170848943|1558738414|1631808215
Mervanovico|105369859|1313360614|3300905840
SCHULKEIAN|198871868|3575005396|1302580866
Kat-9190|216307496|1484928322|4003185497
MagicBen70|100223568|1427846742|4278606363
F1ow__|179754271|1509318745|802047341
pappirosina|185494633|1578740009|2970213017
Bendo_xxx|103454722|1484580346|1867726845
Mervanovico|105369859|1313360614|3300905840
YTKAIV|188187341|2990639094|3848899474
Marcus.33|73126946|2964567902|421518560
Antho--Lambo|217036574|1487418411|741628794
OGGiraffeNeckG69|40321222|3116625306|668525487
_mifty_|79483274|1838728024|2067177530
Meomeda_|211964649|1575624266|2818359951
GraciousBag|192350321|1608461440|2982555527
Mr_dogeman225566|189197935|41832010|200310370
Seyru1|206016328|33873537|986014159
champagnemehdi|202639230|1576326128|2774488164
-_-digby-_-|170848943|1558738414|1631808215
F1ow__|179754271|1509318745|802047341
DonMemo40|217445954|1055786081|75590086
Kat-9190|216307496|1484928322|4003185497
Cpt.Overkill|75935676|1467546019|1001738186
MagicBen70|100223568|1427846742|4278606363
l_Spam_l|121344327|533260649|2490406877
HumanDaDoDAD|124452458|1307241563|1364068462
BinksouBendo|123064448|3254419236|493986778
TR1ADA_777|206421285|3164810704|4231323462
pappirosina|185494633|1578740009|2970213017
A|1337|3211075388|1512619477
ValentinChernykh|121540211|1578964909|3880229473
ChaseMePleez|94647127|1543813263|475102135
xW_pancho_Xx|198252500|520785358|1979902921
kamo2100|32161074|1545794628|3330147891
simiskaste|95003625|1589275690|2708530566
HiddenPanda007|217339030|1307674738|1641075166
Agent000_Awake|174878996|1458282107|3583855232
Fero-77|183638928|1480727293|432486374
Kurama420I420I|200181051|1516521952|1574083076
Donchuan09|2211675|1420113171|2625088893
Mezalex|41627490|86813775|2647618029
iGiveNoMercy_B0T|209754645|1413680314|2766818637
rival2514|78248391|3354517642|2969155608
TommaTubee|147030878|1423072828|1391928633
Zenischt|189132237|1386806369|1989416751
_Vanoshh_|124184055|755665866|528976275
hosst075|209821242|1566681743|4166053321
MxShelby|164414096|3001932908|3774361639
Klimitt|155026879|1442834986|982259863
The_Mad_Fatter|216471849|1442834986|1674042590
Edword459|153523422|1455025088|2700758900
standard_bump|57904572|1378370129|1261281720
Elchapo6826153|139820875|2965138752|4090621129
Ea_gRETzKy|135022344|1599854179|3257581735
RAndOMCloWNN|213169785|2969160639|2608179322
GHOSTZALPHA|115311389|1316324457|117357175
Spad160|187036386|1379993401|1963269075
King_chop96|127372347|1469297778|3977773391
ryrzy1224|130797930|622750871|434410811
NinesCBS|80172322|3580456660|2369354034
HaxoAngmark|165503282|1375812194|3595403903
linkin3150940|177307311|622667840|2686353268
profik1280|130232380|3161558432|563439265
alexriberacortes|148680554|1335498785|1410600716
sawahmeow|207119425|1307672680|337298630
Frzzek|41228777|1195473263|143007421
Vetal99system|177541873|784691337|609123386
PETERSWITZER|72075060|1345080439|3551341225
rustybath|100594509|1345119585|3142307735
DatBurn|159820271|1162438110|1727811799
KjepZjep|120608906|1497386479|2566289855
XDjGuugaX|194626548|2857355044|2845813464
IlAuthenticlI|50407216|1405263894|222918868
xW_pancho_Xx|198252500|520785358|1979902921
welshey37411|74492127|1443608990|1662505736
Nwar_Dez|14697784|35377407|1480599225
Monzerh44|172399339|1468997970|2522733752
Chris_Bigdaddy|190888843|47873851|589872930
_NerveZ|70709915|1595310396|3420136870
RNGSmeb|94499755|48112823|323080654
krlnch|159438161|1294471843|838435379
Requin-Des-Bois|156587185|1280503212|271248910
amoczek85|143815256|622747697|3977704160
SipSelecto|168678556|1487348485|3518095193
jonleterroriste|43046064|3158074436|412188298
KERMIT9213|206580504|2310563564|3916480334
yiepz_|163010609|1509070925|949554537
Nexius05|140575582|3583327677|481935292
Carjack_|39113317|1329807361|723785930
Meomeda_|211964649|1575624266|2818359951
tesko_mh-6|50091625|3587412034|1124504318
plugwalk2425570|201070987|1836582881|1119911045
MsLaraECroft|131453478|1544613304|3139602791
MuhiJunge|210860667|1467728525|3451210140
ManMachineZERO|116449074|1509401790|1549807204
N1LOOO|212124429|1394263633|335650046
wohooowegotsome|178777832|772145020|3277875031
SupraSy_|177681083|1487770825|1630973904
soufianehmiad|160679949|1393966413|2137167689
AL4nKxL3|82684185|1555589827|4228754353
xSWEDEx|12356823|1314027846|2223074474
BULLSHARK-SCOPE|73167852|1321916653|1235813434
MishaNiorba|133042382|522924319|242668346
Kelli_Goddess|174757009|1354841739|1341984625
SpectraL5|167976688|1321671249|4185247002
ItRainsAllNight|75661446|2960681385|666454346
ForbiddenWish|27083585|38255384|423174592
AdrianGo22|173003712|1440271966|4136377644
Paul_9399|140291275|1556171707|3068105260
Definativewillg|180598766|1523603314|1570616546
MaXOn41k13|178042572|1598638832|2626129117
JumpeyNoguera|156548493|1138418881|3794546123
ganjataque|201683344|1498842626|867337888
mihalichxj|162720565|3286420241|40602373
Pawlo07123|166455905|1337509450|264548545
Monzerh44|172399339|1468997970|2522733752
RNGSmeb|94499755|48112823|323080654
krlnch|159438161|1294471843|838435379
Nexius05|140575582|3583327677|481935292
Carjack_|39113317|1329807361|723785930
welpqq|107618998|1577259428|2677073002
_NerveZ|70709915|1595310396|3420136870
King_chop96|127372347|1469297778|3977773391
welshey37411|74492127|1443608990|1662505736
NinesCBS|80172322|3580456660|2369354034
Killswitcher4436|138770285|1427507674|3702551007
xW_pancho_Xx|198252500|520785358|1979902921
Chris_Bigdaddy|190888843|47873851|589872930
KjepZjep|120608906|1497386479|2566289855
deadkai|115312401|1423073611|2410562562
SVVANKK|93379330|1807945234|434785297
Rapps21|73545124|96107570|1648458712
Cappi-V|21525830|1582221094|1498586251
Elchapo6826153|139820875|2965138752|4090621129
HaxoAngmark|165503282|1375812194|3595403903
NoBacardi|133128064|1418906976|3945941378
yiepz_|163010609|1509070925|949554537
sawahmeow|207119425|1307672680|337298630
Mythem_DRap|92582747|779250248|3445362515
BlanK3TT3|135846963|1537723650|3279691752
XDjGuugaX|194626548|2857355044|2845813464
Rforce36|167313614|1405349098|1572433990
plugwalk2425570|201070987|1836582881|1119911045
Dr.Mousse|66743154|1562166020|694652319
SVVANKK|93379330|1807945234|434785297
DoctorGinn|201823283|93464538|2258697721
plugwalk2425570|201070987|1836582881|1119911045
PelomoraoKADS|150110262|43616102|1687578323
InvalidNameOnly|167126675|1452327690|485886180
Rapps21|73545124|96107570|1648458712
plugwalk2425570|201070987|1836582881|1119911045
KolioTerora|145264619|1569148524|39896057
YenneferRiva-New|185264825|2462491846|120236943
plugwalk2425570|201070987|1836582881|1119911045
SHELBYTRON|217445366|1354592687|3297254853
Requin-Des-Bois|156587185|1280503212|271248910
Altergaming22|212282985|35434294|3023844670
Mr_dogeman225566|189197935|41832010|200310370
Alex--akando-|161862914|2453417819|1151283992
-GRUBOL-|141706250|3562246252|1175144936
je-te_ez|203615997|1316011947|1493813483
leepy66-|84780696|1413827685|1358214933
PikaShawty|195159047|3109709483|3714872758
PikaHeineken|179895685|3109708873|2501555236
Basile_valeti|170625593|1517558802|1838357212
player15627|215420690|1443359034|3079904073
JuicyJabahora|34087592|1481516974|2993039439
JohnBorno187|80593500|1527347338|2998414861
senen_madrid|133009902|621478114|4276264738
Endorsi29|217174918|1405978324|2173934176
cem_CM7|169090797|633979578|1539581198
doombug11|21074107|1443589392|2815066886
xXStickybudZz|37114026|1369208640|4140956874
IIIIIIIIIIIII|1888976|1354817701|1987236054
F1ow__|179754271|1509318745|802047341
DDRAEMON|184082868|3586299021|2704007542
KolioTerora|145264619|1569148524|39896057
StringerBell59|18209709|33915502|1947872087
Millon_Queen|216644730|1395900703|2799606587
Tig3rWhite|117320004|1498968207|3207530799
deadkai|115312401|1423073611|2410562562
Anyau-|92052505|1413757117|3973236972
Lukea16|61374852|88184571|3779771186
youwaliaan|127909854|1489777752|988942613
ASAP_GT|126902021|1386361947|769372184
Tuscolafireman|54437027|1248751771|1459030906
ytk1ns|146420725|1398867840|1154503487
N1LOOO|212124429|1394263633|335650046
M1kad054|210498364|2963289446|163285281
Madness_Knight|150769938|1545989898|1245123965
MisterKnisteryee|182036736|1401417809|3733172171
elegua13|33632718|1520554263|1262093412
KrokaMunga|145822623|1608467928|2531489294
BananenMeisterX|80325601|2986423807|352869071
