GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-09-30 0320-10,Leave,LI-TED,160450328,156.174.1.224,6, , ,8 of 12,415,1.72,$564716,
2022-09-30 0320-10,Leave,SNTslow,210313918,190.49.29.80,9, , ,6 of 12,232,1.73,$268322497,Karen 
2022-09-30 0320-10,Leave,NxrcoKolgrimr,214128342,45.168.64.255,13, , ,4 of 12,154,2.0,$103865876,
2022-09-30 0320-10,Leave,OSIRIS,6969696969,87.171.50.1,25, , ,2 of 12,8000,386685344.0,$414988425,SCID Spoof Host Token Karen High K/D High rank 
2022-09-30 0320-10,Leave,_Suse_,199425137,88.130.157.34,27, , ,11 of 12,399,0.63,$73263824,
2022-09-30 0319-35,Join,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,421,1.19,$2147483647,
2022-09-30 0320-39,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,421,1.19,$2147483647,
2022-09-30 0321-38,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,421,1.19,$0,
2022-09-30 0321-38,Join,TokkerCZ,140396737,178.255.168.124,0, , ,13 of 20,61,0.85,$284166,
2022-09-30 0321-38,Join,MissBaddie7,148491175,2.92.194.214,1, , ,8 of 20,362,1.17,$3288293,
2022-09-30 0321-38,Join,TobivdL,205224853,79.36.188.132,2, , ,19 of 20,261,1.0,$760167,
2022-09-30 0321-38,Join,GK_ASHPOTATOES,46619958,86.190.11.81,4, , ,7 of 20,72,0.94,$3180564,
2022-09-30 0321-38,Join,toutpackshakur,210246677,91.172.54.31,7, , ,18 of 20,188,0.39,$158417,
2022-09-30 0321-38,Join,MaG1StreeT,191778816,5.136.189.2,8, , ,10 of 20,266,2.2,$17340972,
2022-09-30 0321-38,Join,VonPlommon,99750233,83.172.88.93,9, , ,5 of 20,105,1.32,$584026,
2022-09-30 0321-38,Join,Tunnyyyy,119596387,93.103.206.14,10, , ,11 of 20,319,6.03,$27396287,
2022-09-30 0321-38,Join,maxixaxa,151410921,2.201.221.224,12, , ,3 of 20,136,1.05,$339235,
2022-09-30 0321-38,Join,dobre_den_2,158419294,85.74.121.228,14, , ,6 of 20,40,0.52,$35588,
2022-09-30 0321-38,Join,Koperni,156744786,77.207.218.63,16, , ,12 of 20,517,0.56,$157195111,God-Mode 
2022-09-30 0321-38,Join,Xxtoxic127xX_ESP,85703988,2.138.140.191,17, , ,20 of 20,107,2.82,$2944967,
2022-09-30 0321-49,Leave,MissBaddie7,148491175,2.92.194.214,1, , ,8 of 20,362,1.17,$3288293,
2022-09-30 0321-49,Leave,MaG1StreeT,191778816,5.136.189.2,8, , ,10 of 20,266,2.2,$17340972,
2022-09-30 0321-49,Leave,Xxtoxic127xX_ESP,85703988,2.138.140.191,17, , ,20 of 20,107,2.82,$2944967,
2022-09-30 0321-38,Join,DjolooDJoloo,154785235,178.237.222.37,3, , ,16 of 19,242,0.6,$917657,
2022-09-30 0321-38,Join,Mozagen,205309338,82.28.109.233,11, , ,17 of 20,238,0.77,$1497232,
2022-09-30 0321-38,Join,ComposedTerror0,93215779,45.133.139.170,13, , ,15 of 21,20,2.33,$43571716,
2022-09-30 0321-38,Join,xCandyxxx,77973851,86.20.38.195,19, , ,1 of 22,421,1.19,$2147483647,
2022-09-30 0322-55,Leave,MissBaddie7,148491175,2.92.194.214,1, , ,9 of 23,362,1.17,$3288293,
2022-09-30 0321-58,Join,alex22222kol,165740276,46.181.190.166,17, , ,21 of 23,782,1.5,$187999365,
2022-09-30 0322-10,Join,Yumin15k,203770275,157.157.30.29,20,Friend, ,13 of 24,503,1.5,$301201111,
2022-09-30 0322-15,Join,Sykher,148110975,185.192.70.199,21, , ,8 of 25,361,3.5,$75722018,
2022-09-30 0322-41,Join,Guf_Gufych335,197874975,77.82.237.170,22, , ,21 of 25,116,0.8,$1351265,
2022-09-30 0323-37,Leave,ComposedTerror0,93215779,45.133.139.170,13, , ,18 of 25,20,2.33,$43571716,
2022-09-30 0322-56,Join,_-Dxvil-_,145091552,82.149.3.159,23, , ,16 of 24,290,3.58,$578938841,
2022-09-30 0323-04,Join,ATR_12,216695725,157.230.18.159,1, , ,4 of 25,9,0.75,$11507997,
2022-09-30 0323-14,Join,Mihaya_,137128310,91.165.61.192,24, , ,8 of 25,80,1.29,$2317023,
2022-09-30 0323-58,Join,---Ashley---,153569733,37.201.227.162,13, , ,6 of 24,527,0.43,$16827265,
2022-09-30 0326-21,Leave,Mihaya_,137128310,91.165.61.192,24, , ,8 of 24,80,1.29,$2317023,
2022-09-30 0326-41,Leave,---Ashley---,153569733,37.201.227.162,13, , ,7 of 25,527,0.43,$16827265,
2022-09-30 0325-11,Join,arabufrs,172943645,86.168.5.114,5, , ,7 of 24,151,0.29,$527413,
2022-09-30 0326-44,Leave,arabufrs,172943645,86.168.5.114,5, , ,7 of 24,151,0.29,$527413,
2022-09-30 0326-57,Leave,TokkerCZ,140396737,178.255.168.124,0, , ,18 of 24,61,0.85,$285754,
2022-09-30 0326-57,Leave,GK_ASHPOTATOES,46619958,86.190.11.81,4, , ,10 of 24,72,0.94,$3162564,
2022-09-30 0326-57,Leave,arabufrs,172943645,86.168.5.114,5, , ,7 of 24,151,0.29,$527413,
2022-09-30 0326-57,Leave,toutpackshakur,210246677,91.172.54.31,7, , ,23 of 24,188,0.39,$208417,
2022-09-30 0326-57,Leave,Tunnyyyy,119596387,93.103.206.14,10, , ,13 of 24,319,6.03,$27396287,God-Mode 
2022-09-30 0326-57,Leave,Mozagen,205309338,82.28.109.233,11, , ,21 of 24,238,0.77,$1422232,
2022-09-30 0326-57,Leave,dobre_den_2,158419294,85.74.121.228,14, , ,9 of 24,40,0.52,$35088,
2022-09-30 0326-57,Leave,alex22222kol,165740276,46.181.190.166,17, , ,22 of 24,782,1.5,$187999365,God-Mode 
2022-09-30 0326-57,Leave,ATR_12,216695725,157.230.18.159,1, , ,3 of 14,9,0.75,$11507997,
2022-09-30 0326-57,Leave,TobivdL,205224853,79.36.188.132,2, , ,14 of 14,261,1.0,$759667,
2022-09-30 0326-57,Leave,DjolooDJoloo,154785235,178.237.222.37,3, , ,12 of 14,242,0.6,$917657,
2022-09-30 0326-57,Leave,MaG1StreeT,191778816,5.136.189.2,8, , ,8 of 14,266,2.2,$17340623,
2022-09-30 0326-57,Leave,VonPlommon,99750233,83.172.88.93,9, , ,5 of 14,105,1.32,$583026,
2022-09-30 0326-57,Leave,maxixaxa,151410921,2.201.221.224,12, , ,2 of 14,136,1.05,$339235,
2022-09-30 0326-57,Leave,Koperni,156744786,77.207.218.63,16, , ,10 of 14,517,0.56,$157205111,God-Mode 
2022-09-30 0326-57,Leave,Sykher,148110975,185.192.70.199,21, , ,6 of 14,361,3.5,$75722018,
2022-09-30 0326-57,Leave,Guf_Gufych335,197874975,77.82.237.170,22, , ,13 of 14,116,0.8,$1351265,
2022-09-30 0326-57,Leave,_-Dxvil-_,145091552,82.149.3.159,23, , ,11 of 14,290,3.58,$578938841,
2022-09-30 0326-57,Leave,Yumin15k,203770275,157.157.30.29,20,Friend, ,3 of 3,503,1.5,$301201111,
2022-09-30 0327-24,Leave,xCandyxxx,77973851,86.20.38.195,19, ,Host,1 of 2,421,1.19,$2147483647,
2022-09-30 0327-58,Join,ATR_12,216695725,157.230.18.159,1, , ,2 of 17,9,0.75,$11507997,
2022-09-30 0327-58,Join,DjolooDJoloo,154785235,178.237.222.37,3, , ,14 of 17,242,0.6,$917657,
2022-09-30 0327-58,Join,GK_ASHPOTATOES,46619958,86.190.11.81,4, , ,6 of 17,72,0.94,$3162564,
2022-09-30 0327-58,Join,arabufrs,172943645,86.168.5.114,5, , ,4 of 17,151,0.29,$527413,
2022-09-30 0327-58,Join,toutpackshakur,210246677,91.172.54.31,7, , ,17 of 17,188,0.39,$208417,
2022-09-30 0327-58,Join,MaG1StreeT,191778816,5.136.189.2,8, , ,8 of 17,266,2.2,$17340623,
2022-09-30 0327-58,Join,VonPlommon,99750233,83.172.88.93,9, , ,3 of 17,105,1.32,$583026,
2022-09-30 0327-58,Join,Tunnyyyy,119596387,93.103.206.14,10, , ,9 of 17,319,6.03,$27396287,
2022-09-30 0327-58,Join,dobre_den_2,158419294,85.74.121.228,14, , ,5 of 17,40,0.52,$35088,
2022-09-30 0327-58,Join,Koperni,156744786,77.207.218.63,16, , ,11 of 17,517,0.56,$157205111,
2022-09-30 0327-58,Join,alex22222kol,165740276,46.181.190.166,17, , ,16 of 17,782,1.5,$187999365,
2022-09-30 0327-58,Join,Yumin15k,203770275,157.157.30.29,20,Friend, ,10 of 17,503,1.5,$301201111,
2022-09-30 0327-58,Join,Guf_Gufych335,197874975,77.82.237.170,22, , ,15 of 17,116,0.8,$1351265,
2022-09-30 0327-58,Join,_-Dxvil-_,145091552,82.149.3.159,23, , ,12 of 17,290,3.58,$578794441,
2022-09-30 0327-59,Join,TokkerCZ,140396737,178.255.168.124,0, , ,13 of 17,61,0.85,$285754,
2022-09-30 0328-10,Leave,TokkerCZ,140396737,178.255.168.124,0, , ,13 of 17,61,0.85,$285754,
2022-09-30 0327-58,Join,xCandyxxx,77973851,86.20.38.195,11, ,Host,1 of 18,421,1.19,$2147483647,
2022-09-30 0328-31,Join,JetiesssS,162566928,94.100.61.174,2,Friend, ,10 of 18,261,1.0,$285667,
2022-09-30 0328-42,Leave,JetiesssS,162566928,94.100.61.174,2,Friend, ,10 of 18,261,1.0,$285667,
2022-09-30 0329-10,Join,entorpoliy,206299150,62.148.157.58,12, , ,6 of 19,136,1.05,$339235,
2022-09-30 0329-21,Leave,entorpoliy,206299150,62.148.157.58,12, , ,6 of 19,136,1.05,$339235,
2022-09-30 0329-21,Leave,arabufrs,172943645,86.168.5.114,5, , ,4 of 19,151,0.29,$527413,
2022-09-30 0329-37,Leave,Guf_Gufych335,197874975,77.82.237.170,22, , ,16 of 18,116,0.8,$1351265,
2022-09-30 0329-39,Join,maxixaxa,151410921,2.201.221.224,5, , ,2 of 18,136,1.05,$398773,
2022-09-30 0331-13,Leave,JetiesssS,162566928,94.100.61.174,2,Friend, ,13 of 22,1666,3.57,$488188734,High rank 
2022-09-30 0330-41,Join,-DIBA-,80440014,185.244.21.163,13, , ,3 of 21,120,1.07,$29935598,
2022-09-30 0330-47,Join,RCJ_Valkyrie,178205858,95.105.205.23,15, , ,8 of 21,488,0.71,$71593929,
2022-09-30 0331-39,Leave,RCJ_Valkyrie,178205858,95.105.205.23,15, , ,8 of 21,488,0.71,$71593929,
2022-09-30 0330-59,Join,VisioonER,193021255,37.248.153.192,18, , ,18 of 22,79,0.64,$3908269,
2022-09-30 0331-54,Leave,VisioonER,193021255,37.248.153.192,18, , ,18 of 22,79,0.64,$3908269,
2022-09-30 0331-55,Leave,-DIBA-,80440014,185.244.21.163,13, , ,3 of 22,120,1.07,$29935598,
2022-09-30 0331-10,Join,ComposedTerror0,93215779,45.133.139.170,19, , ,18 of 21,163,2.33,$3561716,
2022-09-30 0332-06,Leave,RCJ_Valkyrie,178205858,95.105.205.23,15, , ,7 of 22,488,0.71,$71593929,
2022-09-30 0332-13,Leave,TokkerCZ,140396737,178.255.168.124,0, , ,16 of 21,61,0.85,$285754,
2022-09-30 0331-49,Join,Mikhail_MS13,190517968,80.83.234.59,2, , ,8 of 20,309,2.57,$33496793,
2022-09-30 0332-04,Join,JetiesssS,162566928,94.100.61.174,13,Friend, ,12 of 21,1666,3.57,$488188734,High rank 
2022-09-30 0333-48,Leave,Mikhail_MS13,190517968,80.83.234.59,2, , ,8 of 22,309,2.57,$33496793,
2022-09-30 0332-56,Join,_Suse_,199425137,88.130.157.34,0, , ,15 of 21,399,0.63,$73263824,
2022-09-30 0334-26,Leave,GK_ASHPOTATOES,46619958,86.190.11.81,4, , ,7 of 21,72,0.94,$3155064,
2022-09-30 0335-02,Leave,Koperni,156744786,77.207.218.63,16, , ,14 of 21,517,0.56,$157215111,
2022-09-30 0334-32,Join,RCJ_Valkyrie,178205858,95.105.205.23,2, , ,7 of 21,488,0.71,$71593929,
2022-09-30 0335-14,Join,Mozagen,205309338,82.28.109.233,4, , ,19 of 21,238,0.77,$1422232,
2022-09-30 0336-53,Leave,alex22222kol,165740276,46.181.190.166,17, , ,20 of 21,782,1.5,$187999365,God-Mode 
2022-09-30 0336-59,Leave,VonPlommon,99750233,83.172.88.93,9, , ,4 of 20,105,1.32,$583026,
2022-09-30 0336-59,Leave,entorpoliy,206299150,62.148.157.58,12, , ,6 of 20,41,0.21,$737339,
2022-09-30 0337-05,Join,Donchuan09,2211675,84.165.53.19,9, , ,16 of 21,423,0.59,$135541298,
2022-09-30 0337-23,Join,Darkz11111,165405480,87.188.183.96,12, , ,8 of 21,163,1.0,$38010086,
2022-09-30 0338-51,Join,sparkz1982,79703608,176.249.25.168,17, , ,22 of 25,214,0.26,$12873828,
2022-09-30 0339-05,Join,Alexey86rus72rus,132913318,151.252.86.27,21, , ,17 of 25,129,0.44,$1533185,
2022-09-30 0339-47,Join,Lexa983,128541136,193.0.155.204,24, , ,6 of 25,905,0.44,$1343274,
2022-09-30 0340-41,Leave,Lexa983,128541136,193.0.155.204,24, , ,6 of 25,905,0.44,$1343274,
2022-09-30 0340-28,Join,TonyVetrana,174832616,151.63.227.23,22, , ,5 of 26,115,0.57,$9850284,
2022-09-30 0341-20,Leave,TonyVetrana,174832616,151.63.227.23,22, , ,5 of 26,115,0.57,$9850284,
2022-09-30 0340-50,Join,Cyberarenastream,182983762,91.243.98.22,25, , ,3 of 26,110,0.62,$17607,
2022-09-30 0341-48,Leave,TonyVetrana,174832616,151.63.227.23,22, , ,5 of 26,115,0.57,$9850284,
2022-09-30 0341-51,Leave,Darkz11111,165405480,87.188.183.96,12, , ,10 of 25,163,1.0,$38009586,
2022-09-30 0345-47,Join,Dragon,25684554,188.241.157.233,12, , ,5 of 25,130,4.0,$5660332,Karen Session Mismatch 
2022-09-30 0346-40,Leave,Dragon,25684554,188.241.157.233,12, , ,5 of 25,130,4.0,$5660332,Karen Session Mismatch 
2022-09-30 0346-34,Join,Motorbikeoff,171672946,212.95.5.113,6, , ,18 of 26,400,2.16,$704605,
2022-09-30 0347-28,Leave,Motorbikeoff,171672946,212.95.5.113,6, , ,18 of 26,400,2.16,$704605,
2022-09-30 0347-04,Join,_Denskiy_,69189684,94.230.252.101,26, , ,22 of 26,264,1.94,$8295968,
2022-09-30 0348-48,Leave,_Suse_,199425137,88.130.157.34,0, , ,16 of 29,399,0.63,$73263824,Karen 
2022-09-30 0348-06,Join,Sammanel12345,144244088,77.41.190.25,27, , ,28 of 28,13,0.53,$163574,
2022-09-30 0348-05,Join,delitescent_lute,178336128,109.226.104.72,22, , ,4 of 28,124,0.4,$30951,
2022-09-30 0349-03,Leave,delitescent_lute,178336128,109.226.104.72,22, , ,4 of 28,124,0.4,$30951,
2022-09-30 0348-37,Join,Xarley13,135215322,185.54.238.85,28, , ,26 of 28,126,0.36,$1188414,
2022-09-30 0349-30,Leave,Xarley13,135215322,185.54.238.85,28, , ,26 of 28,126,0.36,$1188414,
2022-09-30 0349-53,Leave,Dragon,25684554,188.241.157.233,12, , ,6 of 28,130,4.0,$5660332,Karen Session Mismatch 
2022-09-30 0350-39,Join,Seduya,171570475,77.153.61.60,12, , ,2 of 29,130,4.0,$5660332,
2022-09-30 0350-14,Join,PussyDeluxe,213354318,195.230.60.124,0, , ,8 of 30,267,0.88,$1104719489,
2022-09-30 0351-10,Leave,maxixaxa,151410921,2.201.221.224,5, , ,3 of 30,137,1.05,$446773,
2022-09-30 0351-39,Leave,toutpackshakur,210246677,91.172.54.31,7, , ,28 of 29,188,0.39,$267167,
2022-09-30 0351-42,Leave,_-Dxvil-_,145091552,82.149.3.159,23, , ,18 of 28,290,3.58,$577551686,God-Mode 
2022-09-30 0350-55,Join,_Suse_,199425137,88.130.157.34,29, , ,17 of 28,399,0.63,$73263824,Karen 
2022-09-30 0351-46,Join,MRTrismegistus,85916617,90.218.31.132,5, , ,6 of 29,319,1.25,$2421497,
2022-09-30 0352-44,Join,Marius_DM1213,159324604,92.187.169.233,7, , ,12 of 29,188,0.39,$267167,
2022-09-30 0353-43,Leave,Cyberarenastream,182983762,91.243.98.22,25, , ,3 of 29,110,0.62,$17391,
2022-09-30 0356-03,Leave,Seduya,171570475,77.153.61.60,12, , ,2 of 29,1,1.19,$0,
2022-09-30 0355-17,Join,Darkz11111,165405480,87.188.183.96,23, , ,11 of 28,163,1.0,$38016093,
2022-09-30 0356-46,Leave,Darkz11111,165405480,87.188.183.96,23, , ,11 of 28,163,1.0,$38015593,
2022-09-30 0357-03,Leave,Alexey86rus72rus,132913318,151.252.86.27,21, , ,17 of 27,129,0.44,$1582685,
2022-09-30 0357-48,Leave,_Denskiy_,69189684,94.230.252.101,26, , ,22 of 27,264,1.94,$8274299,
2022-09-30 0357-24,Join,piesideTV,72319917,37.201.198.119,12, , ,12 of 27,93,0.42,$1897213,
2022-09-30 0357-49,Join,Opanki263,210550831,188.255.56.89,21, , ,4 of 27,209,1.62,$11223904,
2022-09-30 0358-52,Leave,Marius_DM1213,159324604,92.187.169.233,7, , ,11 of 27,10,0.0,$1225816,
2022-09-30 0359-06,Leave,sparkz1982,79703608,176.249.25.168,17, , ,22 of 26,214,0.26,$12711338,
2022-09-30 0359-09,Leave,Motorbikeoff,171672946,212.95.5.113,6, , ,18 of 25,407,2.16,$704605,Un-Dead 
2022-09-30 0359-53,Leave,Lexa983,128541136,193.0.155.204,24, , ,9 of 26,905,0.44,$1313407,
2022-09-30 0400-33,Leave,piesideTV,72319917,37.201.198.119,12, , ,11 of 28,93,0.42,$1897213,
2022-09-30 0359-45,Join,TR1CK5H0T1,203834938,82.16.58.111,6, , ,17 of 28,115,0.81,$2308704,
2022-09-30 0359-48,Join,maxgtagreat,58244326,62.30.50.210,7, , ,6 of 29,20,1.21,$66401,
2022-09-30 0400-43,Join,Arsaemes,116906656,79.83.70.9,25, , ,15 of 29,110,0.62,$17391,
2022-09-30 0400-07,Join,_John_______Wick,150831411,213.87.128.89,17, , ,23 of 28,120,2.31,$304765682,
2022-09-30 0401-06,Leave,Arsaemes,116906656,79.83.70.9,25, , ,15 of 28,0,0.0,$0,
2022-09-30 0400-24,Join,WhiteUnicxrn,204818052,212.7.246.166,24, , ,21 of 27,41,2.34,$3496155,
2022-09-30 0400-35,Join,DocMonkey811,123781147,86.238.27.84,12, , ,26 of 27,202,0.4,$3811550,
2022-09-30 0401-33,Leave,maxgtagreat,58244326,62.30.50.210,7, , ,6 of 27,20,1.21,$66401,
2022-09-30 0401-46,Leave,Tunnyyyy,119596387,93.103.206.14,10, , ,12 of 26,319,6.03,$27543037,God-Mode 
2022-09-30 0401-59,Join,Saraa_Bolso,214764234,89.38.99.93,7, , ,15 of 28,20,1.21,$66401,
2022-09-30 0401-59,Join,BlackAngel690,128185518,159.242.234.6,10, , ,13 of 28,319,6.03,$27543037,
2022-09-30 0402-47,Join,Falehao,149023612,89.70.173.68,26, , ,20 of 30,264,1.94,$8274299,
2022-09-30 0402-59,Leave,Saraa_Bolso,214764234,89.38.99.93,7, , ,15 of 30,131,2.0,$0,
2022-09-30 0403-02,Leave,Xarley13,135215322,185.54.238.85,28, , ,26 of 29,126,0.36,$1187947,
2022-09-30 0402-19,Join,byybrother,216060723,88.241.80.234,25, , ,27 of 28,33,0.67,$385868,
2022-09-30 0403-18,Leave,TR1CK5H0T1,203834938,82.16.58.111,6, , ,19 of 30,115,0.81,$2308204,
2022-09-30 0403-18,Leave,Donchuan09,2211675,84.165.53.19,9, , ,20 of 30,423,0.59,$135201077,
2022-09-30 0403-43,Join,Kutsal46,174866676,85.153.237.184,6, , ,7 of 29,115,0.81,$2308204,
2022-09-30 0404-06,Leave,byybrother,216060723,88.241.80.234,25, , ,28 of 29,33,0.67,$385868,
2022-09-30 0403-13,Join,dingiestsilver7,66935564,178.3.66.166,7, , ,6 of 28,136,0.87,$210516,
2022-09-30 0403-16,Join,AlexUnderNomNom,144607040,185.82.246.49,28, , ,9 of 28,251,1.4,$6646229,
2022-09-30 0404-20,Leave,dingiestsilver7,66935564,178.3.66.166,7, , ,6 of 28,136,0.87,$210516,
2022-09-30 0404-22,Leave,WhiteUnicxrn,204818052,212.7.246.166,24, , ,22 of 27,41,2.34,$1022355,
2022-09-30 0404-35,Leave,Falehao,149023612,89.70.173.68,26, , ,19 of 26,78,1.0,$379633,
2022-09-30 0405-13,Leave,Kutsal46,174866676,85.153.237.184,6, , ,6 of 26,104,0.76,$1156936,
2022-09-30 0404-52,Join,therazerplays,143354378,31.124.197.63,7, , ,10 of 26,8000,13.65,$87954620,Karen High K/D High rank 
2022-09-30 0405-53,Join,1ZayyyZayyy1,194759033,85.190.84.177,9, , ,25 of 27,423,0.59,$135201077,
2022-09-30 0405-43,Join,AdeyBear,25779724,5.69.103.211,6, , ,13 of 27,100,4.23,$2189119,
2022-09-30 0406-22,Join,Man495,93593078,46.242.9.110,24, , ,5 of 29,41,2.34,$1022355,
2022-09-30 0406-31,Join,Breselyer,134530073,92.232.9.187,25, , ,28 of 30,33,0.67,$385868,
2022-09-30 0406-45,Leave,_John_______Wick,150831411,213.87.128.89,17, , ,23 of 30,120,2.31,$304665682,God-Mode 
2022-09-30 0406-51,Leave,1ZayyyZayyy1,194759033,85.190.84.177,9, , ,25 of 29,423,0.59,$135201077,
2022-09-30 0406-41,Join,bobgmarly,2768,84.64.191.247,26, , ,27 of 28,78,1.0,$379633,IP Spoof 
2022-09-30 0406-54,Leave,Opanki263,210550831,188.255.56.89,21, , ,4 of 28,209,1.62,$11223904,
2022-09-30 0407-25,Leave,DjolooDJoloo,154785235,178.237.222.37,3, , ,22 of 28,242,0.6,$911364,
2022-09-30 0407-18,Join,1ZayyyZayyy1,194759033,85.190.84.177,9, , ,23 of 27,423,0.59,$135201077,
2022-09-30 0407-42,Leave,JetiesssS,162566928,94.100.61.174,13,Friend, ,17 of 27,1666,3.57,$488187234,High rank God-Mode 
2022-09-30 0407-43,Leave,MRTrismegistus,85916617,90.218.31.132,5, , ,5 of 26,319,1.25,$2396222,God-Mode 
2022-09-30 0407-51,Leave,MaG1StreeT,191778816,5.136.189.2,8, , ,13 of 25,266,2.2,$17336713,Sync Crash 
2022-09-30 0408-15,Leave,1ZayyyZayyy1,194759033,85.190.84.177,9, , ,20 of 24,423,0.59,$135201077,
2022-09-30 0408-32,Join,MaG1StreeT,191778816,5.136.189.2,3, , ,13 of 24,242,0.6,$911364,
2022-09-30 0408-45,Join,Frostblade--1,181066719,86.159.159.106,5, , ,18 of 25,319,1.25,$2396222,
2022-09-30 0409-03,Leave,Breselyer,134530073,92.232.9.187,25, , ,23 of 25,80,0.2,$923886,
2022-09-30 0409-48,Leave,bobgmarly,2768,84.64.191.247,26, , ,24 of 25,3,1.0,$1221101,IP Spoof Session Mismatch 
2022-09-30 0410-08,Leave,MaG1StreeT,191778816,5.136.189.2,3, , ,14 of 24,242,0.6,$911364,
2022-09-30 0409-33,Join,5587659012987,140451806,109.70.150.100,8, , ,7 of 23,117,0.92,$2688796,
2022-09-30 0410-50,Join,Adrigz_15,206488700,188.26.223.37,9, , ,9 of 24,423,0.59,$135201077,
2022-09-30 0410-42,Join,Juicy_Overdosed,216981509,92.40.183.175,3, , ,17 of 25,53,3.0,$1369792,
2022-09-30 0411-36,Join,dinzee36,216715743,2.216.125.21,17, , ,19 of 26,120,2.31,$304665682,
2022-09-30 0411-17,Join,outrageousRamtin,109235268,141.95.214.16,13, , ,25 of 27,1009,0.75,$24451715,
2022-09-30 0412-16,Leave,Frostblade--1,181066719,86.159.159.106,5, , ,21 of 27,153,0.33,$579402,
2022-09-30 0411-59,Join,JetiesssS,162566928,94.100.61.174,21,Friend, ,16 of 26,1666,3.57,$488187234,High rank 
2022-09-30 0412-50,Leave,AlexUnderNomNom,144607040,185.82.246.49,28, , ,6 of 26,251,1.4,$6630329,
2022-09-30 0413-27,Leave,dinzee36,216715743,2.216.125.21,17, , ,19 of 25,421,3.5,$65283116,
2022-09-30 0414-54,Leave,Sammanel12345,144244088,77.41.190.25,27, , ,24 of 24,14,0.53,$175761,
2022-09-30 0414-59,Leave,AdeyBear,25779724,5.69.103.211,6, , ,12 of 23,100,4.23,$2189119,
2022-09-30 0415-01,Leave,Mozagen,205309338,82.28.109.233,4, , ,20 of 22,238,0.77,$1345232,
2022-09-30 0415-09,Leave,outrageousRamtin,109235268,141.95.214.16,13, , ,20 of 21,1009,0.75,$24451715,
2022-09-30 0415-31,Leave,delitescent_lute,178336128,109.226.104.72,22, , ,2 of 20,124,0.4,$30473,
2022-09-30 0415-44,Leave,ComposedTerror0,93215779,45.133.139.170,19, , ,18 of 20,163,2.33,$3570716,
2022-09-30 0415-46,Leave,RCJ_Valkyrie,178205858,95.105.205.23,2, , ,10 of 19,488,0.71,$71589929,God-Mode Un-Dead 
2022-09-30 0415-37,Join,Bassemand1249,94336904,62.198.143.179,4, , ,18 of 18,238,0.77,$1345232,
2022-09-30 0415-54,Leave,JetiesssS,162566928,94.100.61.174,21,Friend, ,12 of 18,1666,3.57,$488187234,High rank 
2022-09-30 0415-56,Leave,_Suse_,199425137,88.130.157.34,29, , ,14 of 17,399,0.63,$73261324,Karen 
2022-09-30 0415-56,Join,SaYaN_666,20983420,80.251.62.129,2, , ,3 of 18,106,0.44,$191756,
2022-09-30 0416-53,Leave,Yumin15k,203770275,157.157.30.29,20,Friend, ,14 of 18,503,1.5,$301205111,Sync Crash Karen 
2022-09-30 0416-04,Join,tenseruslanboat1,124425541,31.185.7.57,5, , ,5 of 17,106,0.62,$1390487,
2022-09-30 0416-55,Leave,DocMonkey811,123781147,86.238.27.84,12, , ,16 of 17,202,0.4,$3786050,
2022-09-30 0416-19,Join,liam198926-,174720468,86.165.56.79,6, , ,7 of 16,162,0.81,$784471,
2022-09-30 0418-18,Join,elfamosoo,165919814,78.124.199.43,0,Friend, ,13 of 17,129,4.0,$24231219,
2022-09-30 0418-54,Join,IronChernobyl,140505692,31.33.194.205,1, , ,12 of 17,134,1.01,$69645122,
2022-09-30 0418-54,Join,Musor_4108,216974072,86.56.50.187,2, , ,3 of 17,40,1.0,$6924717,
2022-09-30 0418-54,Join,Ardenis_Sunset,185074616,91.90.11.148,3, , ,11 of 17,214,0.84,$753268,
2022-09-30 0418-54,Join,Marketing310,177554912,85.249.61.74,4, , ,10 of 17,30,0.59,$4370,
2022-09-30 0418-54,Join,OtecVsexMaterei,148971172,31.170.141.18,6, , ,5 of 17,94,1.13,$1599045,
2022-09-30 0418-54,Join,max6max98,66219194,5.139.157.10,7, , ,4 of 17,714,0.75,$1112492610,
2022-09-30 0418-54,Join,WhiteUnicxrn,204818052,212.7.246.166,8, , ,14 of 17,41,2.34,$423315,
2022-09-30 0418-54,Join,NpF_Kratos,39360373,187.234.110.137,9, , ,16 of 17,436,1.24,$18645196,
2022-09-30 0418-54,Join,Bessonov_GG,173151593,188.43.238.65,10, , ,7 of 17,29,0.27,$27046,
2022-09-30 0418-54,Join,YourMothersEggs,11507594,212.132.220.70,11, ,Host,1 of 17,473,1.16,$15135524,
2022-09-30 0418-54,Join,AlexUnderNomNom,144607040,185.82.246.49,12, , ,9 of 17,251,1.4,$6629857,
2022-09-30 0418-54,Join,lacoquine54,140739792,91.163.215.175,13, , ,15 of 17,131,3.32,$25992136,
2022-09-30 0419-31,Leave,elfamosoo,165919814,78.124.199.43,0,Friend, ,15 of 19,129,4.0,$24231219,
2022-09-30 0418-54,Join,xCandyxxx,77973851,86.20.38.195,15, , ,19 of 19,421,1.19,$2147483647,
